<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20100706,000000,1208.53,1213.51,1189.10,1192.45,27907
20100707,000000,1193.50,1203.80,1184.78,1202.42,24516
20100708,000000,1202.42,1207.78,1187.25,1197.79,25221
20100709,000000,1198.00,1213.60,1194.30,1211.40,26085
20100712,000000,1211.45,1212.65,1196.10,1196.45,24988
20100713,000000,1197.25,1217.80,1196.30,1212.10,23153
20100714,000000,1211.50,1217.95,1202.47,1208.00,23742
20100715,000000,1208.55,1217.15,1203.60,1208.05,26416
20100716,000000,1209.25,1210.65,1185.93,1192.70,26816
20100719,000000,1191.85,1194.85,1177.35,1182.70,25338
20100720,000000,1184.00,1193.77,1175.37,1191.95,27532
20100721,000000,1191.50,1197.90,1183.18,1184.88,27295
20100722,000000,1185.25,1201.00,1180.95,1194.65,27512
20100723,000000,1195.00,1203.89,1183.87,1188.83,27195
20100726,000000,1187.94,1194.60,1179.60,1183.15,24253
20100727,000000,1183.50,1186.97,1157.82,1161.45,21738
20100728,000000,1161.45,1165.90,1156.75,1163.15,21028
20100729,000000,1163.15,1169.63,1159.12,1168.05,23445
20100730,000000,1168.05,1183.45,1165.60,1180.75,24744
20100802,000000,1181.70,1190.30,1174.30,1182.57,21395
20100803,000000,1181.80,1190.53,1179.25,1186.05,20849
20100804,000000,1185.00,1202.70,1184.95,1194.80,22814
20100805,000000,1195.15,1199.87,1190.03,1194.70,19457
20100806,000000,1195.00,1210.60,1192.25,1205.00,22024
20100809,000000,1204.15,1209.68,1198.80,1201.20,18302
20100810,000000,1201.00,1207.45,1190.47,1203.95,22871
20100811,000000,1203.50,1207.85,1192.30,1197.75,25068
20100812,000000,1198.65,1215.67,1197.62,1213.50,21257
20100813,000000,1213.50,1217.45,1210.50,1215.03,20114
20100816,000000,1214.47,1227.30,1213.90,1224.95,17359
20100817,000000,1225.30,1228.83,1222.35,1224.60,16413
20100818,000000,1224.00,1232.35,1217.50,1229.15,19105
20100819,000000,1229.50,1237.31,1227.62,1232.00,20223
20100820,000000,1232.50,1233.43,1221.93,1227.55,20251
20100823,000000,1227.22,1231.82,1221.70,1225.70,17916
20100824,000000,1224.97,1235.30,1210.00,1230.25,23317
20100825,000000,1230.00,1241.31,1228.90,1239.72,22075
20100826,000000,1239.00,1244.05,1233.95,1237.30,20779
20100827,000000,1235.78,1242.15,1231.72,1237.63,21661
20100830,000000,1237.75,1238.28,1233.10,1236.52,16617
20100831,000000,1236.02,1249.63,1231.70,1247.20,22694
20100901,000000,1248.85,1254.47,1242.43,1244.15,23342
20100902,000000,1244.35,1253.05,1243.47,1250.85,21732
20100903,000000,1250.50,1253.70,1237.70,1246.40,21239
20100906,000000,1247.38,1250.97,1246.75,1249.74,10212
20100907,000000,1249.50,1259.60,1244.66,1255.43,24072
20100908,000000,1255.00,1262.50,1253.46,1254.80,29083
20100909,000000,1254.70,1258.72,1242.44,1243.50,27902
20100910,000000,1244.00,1251.05,1236.53,1246.01,23118
20100913,000000,1246.10,1249.08,1240.97,1245.38,23205
20100914,000000,1244.50,1274.65,1244.50,1267.97,28584
20100915,000000,1268.00,1271.78,1263.03,1267.83,31577
20100916,000000,1267.50,1277.62,1264.67,1275.03,26340
20100917,000000,1275.00,1282.65,1271.82,1273.70,24987
20100920,000000,1277.97,1283.47,1273.95,1278.28,21286
20100921,000000,1278.72,1290.35,1270.65,1286.75,29002
20100922,000000,1287.10,1296.05,1286.15,1291.10,28161
20100923,000000,1291.00,1295.73,1286.79,1292.10,22333
20100924,000000,1293.15,1299.72,1291.55,1296.05,22239
20100927,000000,1297.00,1299.88,1293.80,1294.05,16812
20100928,000000,1294.35,1309.89,1282.40,1308.70,27327
20100929,000000,1309.45,1313.40,1305.45,1309.60,25187
20100930,000000,1309.30,1315.83,1295.75,1308.05,27823
20101001,000000,1306.97,1320.51,1305.65,1318.50,24662
20101004,000000,1317.25,1319.75,1312.23,1315.00,19010
20101005,000000,1314.80,1341.35,1312.20,1340.50,26470
20101006,000000,1339.28,1349.85,1338.80,1348.22,32989
20101007,000000,1347.38,1364.65,1325.61,1333.30,42715
20101008,000000,1332.32,1349.46,1324.70,1344.60,38139
20101011,000000,1347.50,1355.06,1340.18,1353.70,27729
20101012,000000,1354.63,1354.90,1340.50,1350.05,32345
20101013,000000,1350.00,1374.28,1349.20,1371.95,31329
20101014,000000,1372.50,1387.07,1370.30,1380.80,35818
20101015,000000,1381.40,1385.37,1362.10,1368.10,38521
20101018,000000,1367.93,1374.80,1352.62,1368.21,32501
20101019,000000,1367.85,1370.90,1328.15,1331.60,39841
20101020,000000,1331.95,1347.01,1330.20,1346.04,37816
20101021,000000,1345.82,1349.07,1317.84,1325.45,40508
20101022,000000,1325.20,1328.45,1314.90,1327.95,38487
20101025,000000,1326.95,1349.05,1326.95,1339.50,36338
20101026,000000,1339.90,1343.57,1327.92,1340.14,37966
20101027,000000,1341.11,1343.40,1318.72,1325.00,42545
20101028,000000,1325.50,1345.80,1322.88,1343.80,31536
20101029,000000,1343.45,1359.15,1335.15,1358.90,33072
20101101,000000,1359.03,1365.45,1348.98,1353.65,31263
20101102,000000,1352.65,1359.70,1350.25,1357.20,27254
20101103,000000,1356.15,1364.30,1325.48,1348.30,36925
20101104,000000,1348.43,1393.25,1346.45,1392.25,38031
20101105,000000,1392.08,1397.98,1373.45,1393.13,41102
20101108,000000,1393.10,1410.32,1386.70,1409.15,37702
20101109,000000,1409.35,1424.25,1382.45,1392.50,49920
20101110,000000,1393.25,1410.20,1383.84,1403.70,49436
20101111,000000,1403.07,1417.47,1396.95,1408.10,47567
20101112,000000,1409.28,1410.10,1359.97,1368.30,55970
20101115,000000,1369.98,1376.63,1355.45,1360.35,44029
20101116,000000,1359.80,1364.37,1329.44,1339.35,48896
20101117,000000,1340.55,1344.70,1330.73,1335.85,41391
20101118,000000,1335.98,1359.13,1335.25,1353.15,38719
20101119,000000,1353.25,1363.07,1341.50,1353.08,36270
20101122,000000,1357.28,1367.65,1348.34,1366.70,36153
20101123,000000,1366.35,1382.35,1356.04,1376.21,41515
20101124,000000,1375.85,1381.27,1369.18,1373.05,34368
20101125,000000,1373.10,1374.95,1367.75,1374.55,17971
20101126,000000,1374.60,1374.85,1350.90,1362.85,30773
20101129,000000,1363.85,1369.15,1352.99,1365.95,39002
20101130,000000,1367.40,1389.70,1362.65,1386.00,35812
20101201,000000,1386.43,1396.80,1381.75,1387.55,38593
20101202,000000,1387.18,1398.30,1382.65,1384.95,38999
20101203,000000,1385.75,1415.34,1384.40,1413.43,35291
20101206,000000,1413.50,1427.15,1408.78,1423.50,34027
20101207,000000,1424.55,1431.03,1396.35,1401.80,42173
20101208,000000,1400.40,1404.10,1371.15,1381.75,47347
20101209,000000,1382.18,1394.40,1380.05,1386.75,37872
20101210,000000,1386.53,1392.27,1372.05,1385.50,34973
20101213,000000,1386.00,1399.18,1380.00,1393.85,35003
20101214,000000,1394.30,1407.90,1391.68,1395.90,37187
20101215,000000,1395.93,1397.15,1378.10,1380.65,39032
20101216,000000,1378.57,1386.18,1361.25,1369.90,38200
20101217,000000,1369.70,1378.78,1364.72,1374.78,38509
20101220,000000,1375.88,1387.95,1375.85,1385.00,28960
20101221,000000,1384.98,1392.00,1380.80,1385.25,25196
20101222,000000,1385.28,1390.90,1383.05,1385.17,22393
20101223,000000,1385.86,1388.40,1372.05,1379.50,20365
20101224,000000,1378.48,1385.00,1378.48,1384.38,701
20101227,000000,1383.18,1386.38,1372.25,1383.48,33914
20101228,000000,1383.00,1406.65,1382.35,1405.62,45042
20101229,000000,1405.53,1413.99,1400.95,1411.45,46519
20101230,000000,1411.73,1414.70,1402.88,1404.45,40488
20101231,000000,1404.38,1419.10,1404.05,1418.22,25589
20110103,000000,1418.75,1423.70,1412.75,1414.50,31769
20110104,000000,1414.48,1417.15,1374.68,1380.25,34084
20110105,000000,1380.63,1384.70,1363.85,1377.95,36886
20110106,000000,1376.35,1379.70,1364.30,1371.20,32732
20110107,000000,1371.00,1378.73,1352.55,1369.08,34681
20110110,000000,1369.43,1376.02,1365.22,1375.30,28400
20110111,000000,1375.28,1386.67,1372.85,1381.25,29093
20110112,000000,1380.00,1388.65,1376.57,1387.50,30074
20110113,000000,1387.15,1393.00,1369.35,1373.40,31780
20110114,000000,1373.73,1377.91,1354.96,1361.60,34113
20110117,000000,1361.30,1365.60,1357.00,1361.20,17155
20110118,000000,1360.88,1376.20,1360.28,1367.95,26146
20110119,000000,1367.75,1379.18,1365.45,1369.70,27890
20110120,000000,1371.05,1371.07,1343.18,1345.72,33157
20110121,000000,1345.73,1350.13,1337.60,1342.28,35102
20110124,000000,1343.63,1353.27,1332.55,1334.05,30945
20110125,000000,1333.95,1338.40,1322.50,1332.15,32964
20110126,000000,1332.13,1346.25,1324.85,1345.30,26474
20110127,000000,1345.68,1348.00,1310.35,1313.60,32059
20110128,000000,1314.35,1346.60,1308.07,1336.36,35873
20110131,000000,1338.38,1345.83,1323.05,1332.65,36392
20110201,000000,1332.93,1342.97,1325.30,1340.50,30200
20110202,000000,1342.68,1344.68,1326.60,1334.75,29177
20110203,000000,1334.80,1355.80,1324.95,1354.30,29779
20110204,000000,1354.60,1358.00,1345.05,1348.60,21824
20110207,000000,1347.10,1353.05,1343.35,1350.95,18439
20110208,000000,1351.98,1367.90,1348.35,1363.45,23912
20110209,000000,1362.75,1366.74,1358.02,1363.34,23151
20110210,000000,1363.25,1365.95,1350.86,1363.21,25308
20110211,000000,1363.05,1368.41,1353.87,1356.40,23827
20110214,000000,1357.30,1366.71,1353.84,1361.55,17940
20110215,000000,1360.73,1376.50,1360.60,1373.55,22601
20110216,000000,1373.55,1381.90,1368.03,1374.10,24857
20110217,000000,1375.60,1384.85,1374.10,1383.90,20869
20110218,000000,1385.05,1391.80,1381.68,1389.63,24192
20110221,000000,1389.93,1408.28,1389.74,1406.20,17326
20110222,000000,1406.75,1410.80,1392.70,1398.90,28683
20110223,000000,1399.23,1416.59,1395.45,1411.41,25246
20110224,000000,1411.90,1417.99,1391.72,1402.22,29907
20110225,000000,1401.80,1411.52,1399.82,1410.10,27008
20110228,000000,1409.70,1416.36,1404.70,1410.73,36125
20110301,000000,1411.28,1434.79,1409.23,1433.06,38175
20110302,000000,1433.86,1440.07,1427.60,1433.56,36621
20110303,000000,1435.85,1436.26,1410.20,1415.65,44444
20110304,000000,1415.45,1431.96,1413.25,1430.38,37427
20110307,000000,1434.40,1444.61,1427.86,1431.75,42630
20110308,000000,1431.10,1436.61,1423.15,1428.59,41966
20110309,000000,1429.34,1436.13,1423.12,1430.49,37436
20110310,000000,1431.20,1431.36,1402.99,1411.55,46522
20110311,000000,1411.38,1424.22,1404.61,1417.05,49135
20110314,000000,1420.03,1432.76,1418.10,1426.11,84723
20110315,000000,1428.20,1428.20,1380.71,1395.56,120427
20110316,000000,1396.55,1406.17,1392.25,1398.60,106982
20110317,000000,1400.35,1405.04,1386.40,1403.65,102536
20110318,000000,1404.15,1423.80,1401.90,1418.32,85060
20110321,000000,1424.20,1434.77,1423.48,1427.45,64152
20110322,000000,1427.02,1431.96,1419.41,1427.53,68065
20110323,000000,1428.41,1440.91,1425.55,1437.16,64870
20110324,000000,1437.80,1447.61,1423.65,1430.22,79597
20110325,000000,1432.23,1437.84,1422.25,1429.53,75035
20110328,000000,1427.75,1429.87,1410.13,1420.07,34497
20110329,000000,1420.26,1423.81,1410.91,1418.15,30975
20110330,000000,1418.11,1429.96,1411.83,1422.60,35443
20110331,000000,1423.00,1439.38,1420.30,1431.90,34542
20110401,000000,1432.73,1436.24,1412.52,1428.34,29432
20110404,000000,1428.41,1438.61,1427.71,1433.65,24540
20110405,000000,1433.93,1457.07,1429.88,1455.70,30994
20110406,000000,1456.05,1461.95,1451.19,1459.49,30777
20110407,000000,1459.38,1464.91,1452.55,1457.91,31034
20110408,000000,1458.36,1474.87,1456.26,1474.30,32187
20110411,000000,1474.85,1476.25,1459.15,1462.95,35781
20110412,000000,1463.37,1467.18,1443.92,1452.70,46609
20110413,000000,1452.70,1462.24,1451.09,1457.00,40212
20110414,000000,1457.54,1474.71,1452.28,1474.00,45267
20110415,000000,1474.90,1488.06,1471.34,1486.35,43168
20110418,000000,1486.13,1497.53,1477.32,1495.00,46533
20110419,000000,1495.73,1499.54,1487.47,1496.15,43746
20110420,000000,1495.36,1505.79,1493.10,1502.15,43056
20110421,000000,1501.41,1508.99,1500.23,1504.61,40256
20110422,000000,1505.83,1509.08,1504.00,1504.50,38
20110425,000000,1511.50,1518.34,1501.68,1506.65,42855
20110426,000000,1506.70,1508.04,1492.69,1505.95,34105
20110427,000000,1506.15,1529.95,1502.96,1526.55,36053
20110428,000000,1526.78,1538.30,1523.76,1535.94,35287
20110429,000000,1534.98,1569.25,1531.77,1562.90,37213
20110502,000000,1567.03,1576.48,1540.10,1544.85,58251
20110503,000000,1544.93,1551.05,1526.90,1535.60,65636
20110504,000000,1537.45,1543.14,1505.92,1515.95,62489
20110505,000000,1516.00,1521.81,1462.35,1473.95,75281
20110506,000000,1475.55,1498.23,1470.85,1495.08,71724
20110509,000000,1495.50,1513.79,1489.25,1513.44,52561
20110510,000000,1512.30,1519.50,1505.80,1515.90,48842
20110511,000000,1515.40,1526.44,1495.53,1501.05,56898
20110512,000000,1499.16,1507.88,1477.85,1505.55,62711
20110513,000000,1505.85,1516.48,1482.69,1494.70,60094
20110516,000000,1494.32,1504.31,1487.10,1488.95,52402
20110517,000000,1489.36,1497.49,1471.77,1486.44,50256
20110518,000000,1486.23,1499.89,1484.74,1496.70,49323
20110519,000000,1495.59,1499.64,1486.15,1493.05,46008
20110520,000000,1493.65,1515.65,1486.58,1511.37,49471
20110523,000000,1512.57,1518.57,1503.79,1516.80,52836
20110524,000000,1516.90,1527.50,1513.03,1526.30,39368
20110525,000000,1526.13,1532.14,1521.14,1525.00,41396
20110526,000000,1525.60,1530.73,1514.51,1518.75,46131
20110527,000000,1518.55,1538.18,1518.50,1535.93,33619
20110530,000000,1536.45,1539.06,1534.05,1538.20,9806
20110531,000000,1537.93,1540.69,1532.05,1535.50,40055
20110601,000000,1535.20,1550.26,1529.41,1539.50,46184
20110602,000000,1540.50,1544.34,1519.40,1533.39,44630
20110603,000000,1533.80,1546.65,1523.88,1541.60,45813
20110606,000000,1542.63,1553.44,1540.65,1544.27,32599
20110607,000000,1544.40,1549.80,1536.03,1543.85,34948
20110608,000000,1543.72,1546.15,1530.87,1537.25,40019
20110609,000000,1536.95,1549.50,1533.15,1543.75,36599
20110610,000000,1542.68,1545.43,1525.78,1530.82,37423
20110613,000000,1530.65,1532.56,1510.73,1515.44,39621
20110614,000000,1515.80,1526.00,1511.96,1523.71,37109
20110615,000000,1524.68,1534.50,1513.98,1530.75,41691
20110616,000000,1530.30,1532.95,1521.46,1529.53,37313
20110617,000000,1530.40,1541.96,1522.41,1538.95,32837
20110620,000000,1539.00,1546.97,1532.80,1540.45,27771
20110621,000000,1539.88,1547.98,1538.44,1546.00,27313
20110622,000000,1546.85,1558.07,1541.27,1548.85,33062
20110623,000000,1547.09,1548.56,1512.35,1520.97,46660
20110624,000000,1520.91,1525.57,1498.21,1502.14,47417
20110627,000000,1502.30,1505.18,1490.65,1497.65,38824
20110628,000000,1496.30,1506.15,1495.49,1501.05,32423
20110629,000000,1501.65,1512.91,1500.15,1512.06,32002
20110630,000000,1511.15,1514.10,1498.56,1499.61,36903
20110701,000000,1500.57,1502.45,1478.04,1487.25,36091
20110704,000000,1486.38,1496.50,1485.81,1496.15,13841
20110705,000000,1495.60,1516.80,1493.15,1515.40,27747
20110706,000000,1515.43,1533.65,1510.06,1528.60,33377
20110707,000000,1528.90,1534.45,1522.41,1532.20,33984
20110708,000000,1531.75,1545.38,1524.73,1543.70,31168
20110711,000000,1544.15,1556.80,1541.54,1553.05,31656
20110712,000000,1553.95,1573.12,1540.56,1567.50,42715
20110713,000000,1567.35,1587.77,1564.18,1582.10,40973
20110714,000000,1581.75,1594.00,1579.90,1587.00,44529
20110715,000000,1587.00,1593.56,1575.81,1593.10,39306
20110718,000000,1593.25,1607.29,1590.92,1604.55,36762
20110719,000000,1605.05,1609.98,1582.39,1588.15,42923
20110720,000000,1587.49,1601.40,1581.00,1600.15,40818
20110721,000000,1601.38,1604.22,1584.65,1590.35,49864
20110722,000000,1588.95,1606.84,1583.50,1600.75,35028
20110725,000000,1609.00,1623.84,1603.29,1613.85,44077
20110726,000000,1614.14,1620.15,1607.73,1619.05,35963
20110727,000000,1618.98,1628.53,1608.69,1613.35,35894
20110728,000000,1613.65,1620.10,1602.81,1615.85,36197
20110729,000000,1616.60,1632.47,1610.49,1626.65,40336
20110801,000000,1606.78,1631.56,1606.78,1619.20,49330
20110802,000000,1619.66,1660.98,1616.35,1660.92,47315
20110803,000000,1659.25,1672.90,1651.57,1661.72,57447
20110804,000000,1660.58,1681.96,1640.05,1646.35,71685
20110805,000000,1647.10,1670.03,1641.60,1663.11,63871
20110808,000000,1683.45,1720.30,1682.25,1719.20,79431
20110809,000000,1716.36,1779.42,1714.85,1739.88,100517
20110810,000000,1744.98,1797.37,1737.53,1792.60,89380
20110811,000000,1794.49,1814.45,1731.94,1763.65,102529
20110812,000000,1763.48,1767.95,1723.43,1746.45,72777
20110815,000000,1743.70,1766.30,1727.99,1765.48,54240
20110816,000000,1766.13,1786.90,1761.03,1785.27,55693
20110817,000000,1785.93,1794.63,1778.85,1790.85,45182
20110818,000000,1789.28,1828.56,1783.70,1823.35,55611
20110819,000000,1824.03,1877.48,1821.45,1851.55,76199
20110822,000000,1860.92,1898.25,1855.40,1897.18,82781
20110823,000000,1897.48,1911.89,1823.04,1828.28,88692
20110824,000000,1829.11,1853.81,1749.66,1758.65,92962
20110825,000000,1750.70,1774.98,1702.67,1774.80,106541
20110826,000000,1772.90,1827.75,1757.05,1827.60,95201
20110829,000000,1836.23,1838.52,1775.85,1788.00,78361
20110830,000000,1788.53,1839.80,1783.12,1835.07,66677
20110831,000000,1835.32,1839.44,1811.45,1825.75,62358
20110901,000000,1824.40,1830.65,1813.31,1825.85,57163
20110902,000000,1825.08,1884.46,1824.00,1882.60,54468
20110905,000000,1877.55,1903.00,1874.28,1901.05,46348
20110906,000000,1902.29,1920.80,1859.28,1874.70,93609
20110907,000000,1871.93,1880.41,1792.74,1817.20,93137
20110908,000000,1816.63,1870.39,1813.34,1869.88,84749
20110909,000000,1869.25,1885.74,1823.16,1855.30,93279
20110912,000000,1861.80,1862.05,1800.98,1814.75,83944
20110913,000000,1813.98,1843.65,1794.44,1833.40,82504
20110914,000000,1833.70,1844.50,1808.50,1819.40,77023
20110915,000000,1820.75,1826.27,1772.37,1788.30,78202
20110916,000000,1787.45,1821.40,1762.40,1811.35,72530
20110919,000000,1817.64,1827.90,1770.57,1778.45,63592
20110920,000000,1778.33,1811.44,1769.46,1803.25,67202
20110921,000000,1803.33,1816.50,1778.39,1781.83,67447
20110922,000000,1779.33,1786.07,1720.50,1739.88,91092
20110923,000000,1736.48,1754.96,1628.58,1656.35,98536
20110926,000000,1656.97,1663.50,1532.64,1626.38,122514
20110927,000000,1625.53,1677.00,1614.70,1650.00,86986
20110928,000000,1650.18,1669.40,1598.04,1608.62,81045
20110929,000000,1606.97,1634.90,1582.55,1614.66,87983
20110930,000000,1616.08,1640.38,1606.35,1623.50,67104
20111003,000000,1619.95,1664.50,1619.95,1658.35,61738
20111004,000000,1660.43,1678.55,1595.65,1623.70,73532
20111005,000000,1624.50,1646.85,1597.68,1640.65,70061
20111006,000000,1641.45,1654.80,1631.48,1651.08,58618
20111007,000000,1650.54,1666.10,1626.12,1637.65,57875
20111010,000000,1639.10,1677.75,1638.10,1676.38,39248
20111011,000000,1676.14,1684.26,1653.76,1661.75,52015
20111012,000000,1662.63,1692.00,1660.28,1675.90,57127
20111013,000000,1674.80,1684.25,1652.70,1667.70,58118
20111014,000000,1666.35,1683.48,1660.91,1680.40,49083
20111017,000000,1682.18,1694.91,1664.90,1670.15,57273
20111018,000000,1670.40,1676.50,1626.71,1657.45,69408
20111019,000000,1655.12,1665.04,1639.62,1640.30,61288
20111020,000000,1643.70,1644.73,1603.72,1620.35,77099
20111021,000000,1618.75,1648.42,1611.34,1641.82,64237
20111024,000000,1641.69,1661.84,1635.34,1653.15,56929
20111025,000000,1652.75,1708.79,1643.46,1704.80,59944
20111026,000000,1705.10,1726.59,1694.72,1724.38,63401
20111027,000000,1725.09,1749.82,1706.02,1744.60,63472
20111028,000000,1744.50,1752.35,1732.28,1743.10,57929
20111031,000000,1743.45,1744.88,1704.28,1714.55,129863
20111101,000000,1713.96,1724.05,1681.00,1719.50,130641
20111102,000000,1719.43,1744.02,1714.05,1738.35,123221
20111103,000000,1737.19,1767.56,1722.65,1763.60,127009
20111104,000000,1764.42,1764.42,1749.17,1754.15,109774
20111107,000000,1753.72,1797.96,1752.85,1794.50,54368
20111108,000000,1793.83,1802.54,1777.11,1786.00,52819
20111109,000000,1785.38,1799.54,1764.15,1769.65,62339
20111110,000000,1769.05,1775.37,1735.77,1758.00,60932
20111111,000000,1758.49,1789.05,1744.98,1788.08,51795
20111114,000000,1787.84,1796.03,1773.70,1780.20,48423
20111115,000000,1780.28,1785.94,1760.03,1780.36,54039
20111116,000000,1781.06,1783.51,1753.38,1762.98,59715
20111117,000000,1763.27,1766.98,1710.40,1721.24,68754
20111118,000000,1720.64,1737.49,1710.83,1723.40,63504
20111121,000000,1723.39,1726.36,1666.66,1676.95,69142
20111122,000000,1677.33,1705.43,1668.00,1699.45,62784
20111123,000000,1699.13,1709.91,1677.17,1692.00,64964
20111124,000000,1691.91,1701.80,1687.44,1694.69,32932
20111125,000000,1694.55,1697.78,1672.01,1680.25,46003
20111128,000000,1684.08,1720.57,1682.63,1711.85,54546
20111129,000000,1710.99,1720.00,1703.49,1715.10,46279
20111130,000000,1715.28,1750.14,1700.52,1745.90,60071
20111201,000000,1747.93,1754.11,1733.57,1744.45,50021
20111202,000000,1744.85,1762.97,1737.85,1746.18,49614
20111205,000000,1746.83,1754.70,1717.67,1722.55,54627
20111206,000000,1722.94,1732.82,1701.86,1728.10,66178
20111207,000000,1728.28,1742.44,1719.78,1741.50,49688
20111208,000000,1742.78,1755.85,1703.75,1707.78,49101
20111209,000000,1704.85,1723.70,1703.15,1710.80,41751
20111212,000000,1712.36,1714.35,1656.96,1666.05,45371
20111213,000000,1664.38,1677.84,1622.34,1631.17,57049
20111214,000000,1630.28,1641.16,1563.18,1573.55,84217
20111215,000000,1577.00,1593.85,1560.00,1570.15,62590
20111216,000000,1570.85,1600.98,1569.21,1598.45,41452
20111219,000000,1598.88,1608.58,1583.15,1593.96,45846
20111220,000000,1592.10,1618.30,1591.50,1615.50,32167
20111221,000000,1614.41,1641.38,1605.39,1614.80,50695
20111222,000000,1613.95,1616.58,1597.31,1605.42,36183
20111223,000000,1605.32,1613.55,1602.45,1606.36,21198
20111227,000000,1607.13,1607.13,1589.53,1592.65,35932
20111228,000000,1592.39,1592.69,1549.34,1556.18,45034
20111229,000000,1556.10,1560.95,1522.35,1545.03,41145
20111230,000000,1545.49,1581.11,1544.40,1564.16,34079
20120102,000000,1565.15,1565.15,1565.15,1565.15,1
20120103,000000,1568.45,1607.10,1566.55,1603.35,32548
20120104,000000,1602.90,1618.20,1592.49,1611.50,43210
20120105,000000,1612.35,1625.60,1596.57,1622.02,47172
20120106,000000,1621.20,1631.07,1608.37,1616.87,34766
20120109,000000,1614.85,1623.42,1604.55,1610.70,44142
20120110,000000,1610.75,1640.05,1608.30,1631.80,40537
20120111,000000,1631.55,1646.95,1629.90,1641.87,36007
20120112,000000,1641.75,1661.75,1639.86,1649.78,37161
20120113,000000,1649.25,1649.70,1625.03,1639.20,40498
20120116,000000,1634.70,1646.90,1631.57,1643.00,22897
20120117,000000,1642.15,1667.50,1641.29,1651.93,35965
20120118,000000,1651.65,1662.09,1642.56,1659.38,34102
20120119,000000,1659.75,1669.87,1648.99,1657.83,32896
20120120,000000,1656.90,1666.60,1644.90,1665.90,30380
20120123,000000,1663.80,1681.17,1662.42,1676.60,37711
20120124,000000,1675.98,1679.46,1661.29,1664.93,38847
20120125,000000,1665.80,1712.74,1648.82,1710.35,42673
20120126,000000,1710.40,1730.48,1702.98,1720.25,38482
20120127,000000,1720.35,1739.58,1714.30,1738.24,32698
20120130,000000,1736.17,1739.68,1716.14,1729.38,40759
20120131,000000,1729.80,1747.34,1725.91,1737.25,37808
20120201,000000,1736.40,1750.93,1732.49,1744.60,39629
20120202,000000,1743.45,1760.81,1740.76,1758.81,50740
20120203,000000,1758.35,1762.96,1723.29,1725.43,59505
20120206,000000,1727.73,1737.71,1711.60,1719.87,34395
20120207,000000,1719.65,1749.61,1709.89,1744.80,34306
20120208,000000,1744.80,1751.46,1724.62,1732.69,33422
20120209,000000,1732.15,1751.98,1725.60,1729.27,34872
20120210,000000,1729.90,1734.44,1704.45,1721.35,39043
20120213,000000,1725.90,1732.99,1715.91,1721.83,44475
20120214,000000,1721.50,1727.48,1711.92,1719.70,40073
20120215,000000,1720.40,1737.05,1718.04,1727.68,41008
20120216,000000,1728.00,1729.70,1704.90,1727.60,33510
20120217,000000,1727.90,1735.33,1716.85,1723.20,24416
20120220,000000,1726.45,1736.96,1725.72,1734.50,24028
20120221,000000,1734.00,1759.62,1730.62,1758.68,37844
20120222,000000,1758.94,1781.38,1749.08,1775.69,36373
20120223,000000,1776.10,1787.04,1772.03,1780.24,35979
20120224,000000,1779.70,1782.59,1770.25,1771.90,40630
20120227,000000,1774.50,1779.18,1761.38,1767.25,37132
20120228,000000,1768.37,1789.79,1765.62,1783.78,36199
20120229,000000,1783.75,1790.42,1686.70,1696.45,42712
20120301,000000,1695.35,1725.69,1694.25,1717.90,45122
20120302,000000,1717.72,1723.93,1704.75,1712.03,36991
20120305,000000,1710.98,1716.58,1693.42,1706.18,119595
20120306,000000,1706.05,1708.81,1662.63,1673.87,169534
20120307,000000,1673.52,1687.96,1670.88,1684.55,135777
20120308,000000,1684.70,1703.91,1682.83,1699.42,129029
20120309,000000,1698.77,1714.61,1676.38,1713.32,146481
20120312,000000,1713.86,1713.97,1692.13,1701.11,131485
20120313,000000,1699.80,1705.66,1661.78,1671.02,174387
20120314,000000,1676.46,1682.28,1634.33,1642.92,180001
20120315,000000,1643.13,1666.52,1635.99,1655.42,158729
20120316,000000,1655.80,1664.71,1639.49,1659.50,147199
20120319,000000,1658.44,1669.62,1652.12,1664.03,134159
20120320,000000,1661.89,1664.47,1641.33,1648.47,151969
20120321,000000,1650.05,1661.67,1646.32,1647.53,146112
20120322,000000,1649.77,1656.09,1627.78,1644.15,137763
20120323,000000,1644.11,1666.03,1641.79,1661.54,117889
20120326,000000,1662.06,1693.24,1655.14,1691.97,104536
20120327,000000,1689.76,1697.03,1679.37,1679.66,46288
20120328,000000,1679.58,1684.23,1654.38,1663.05,50329
20120329,000000,1662.63,1664.68,1644.93,1660.51,44396
20120330,000000,1660.72,1670.65,1659.62,1667.85,48190
20120402,000000,1669.71,1683.43,1662.65,1676.25,165692
20120403,000000,1676.15,1680.88,1638.48,1646.15,271423
20120404,000000,1644.77,1647.84,1611.80,1620.09,258419
20120405,000000,1619.83,1633.37,1619.58,1630.08,207380
20120406,000000,1630.06,1630.06,1629.91,1630.06,3
20120409,000000,1642.35,1648.53,1635.13,1639.77,229242
20120410,000000,1640.49,1663.08,1631.69,1659.58,170959
20120411,000000,1658.78,1662.43,1653.31,1658.86,79301
20120412,000000,1658.79,1680.03,1650.33,1674.54,77672
20120413,000000,1674.51,1677.93,1649.00,1658.07,80754
20120416,000000,1654.33,1657.73,1641.03,1652.55,91122
20120417,000000,1652.45,1657.25,1634.33,1649.28,74315
