<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171020,130000,1280.55,1282.07,1279.77,1281.93,3788
20171020,140000,1281.91,1284.49,1281.60,1283.34,5910
20171020,150000,1283.29,1284.26,1282.34,1282.92,5654
20171020,160000,1282.92,1283.51,1280.27,1281.79,8365
20171020,170000,1281.81,1283.94,1280.91,1282.15,7915
20171020,180000,1282.17,1282.45,1278.25,1279.41,7396
20171020,190000,1279.43,1281.99,1278.73,1280.26,8129
20171020,200000,1280.36,1280.43,1278.33,1279.70,4634
20171020,210000,1279.71,1280.27,1277.77,1279.17,5919
20171020,220000,1279.20,1281.58,1278.49,1280.00,4755
20171020,230000,1280.00,1281.30,1279.75,1280.37,900
20171023,010000,1279.01,1279.27,1276.81,1277.66,1707
20171023,020000,1277.71,1278.00,1274.14,1274.77,3155
20171023,030000,1274.81,1275.99,1274.15,1275.88,5349
20171023,040000,1275.88,1276.21,1274.40,1275.83,5788
20171023,050000,1275.84,1277.53,1275.63,1275.95,4510
20171023,060000,1275.86,1276.76,1275.33,1276.28,2939
20171023,070000,1276.28,1276.39,1275.69,1276.29,2772
20171023,080000,1276.32,1276.89,1275.33,1276.32,3999
20171023,090000,1276.31,1277.01,1275.28,1275.37,4768
20171023,100000,1275.30,1276.31,1273.85,1275.34,5988
20171023,110000,1275.26,1276.08,1274.36,1275.17,4221
20171023,120000,1275.17,1276.49,1274.80,1274.81,4285
20171023,130000,1274.83,1275.94,1274.72,1275.51,3373
20171023,140000,1275.50,1276.22,1274.83,1275.19,4379
20171023,150000,1275.18,1275.58,1272.70,1272.98,6843
20171023,160000,1272.98,1274.74,1272.45,1274.40,7181
20171023,170000,1274.40,1275.21,1273.65,1274.07,7240
20171023,180000,1274.16,1280.96,1273.29,1278.68,6104
20171023,190000,1278.70,1282.81,1278.59,1280.79,7382
20171023,200000,1280.87,1281.43,1279.07,1279.49,4816
20171023,210000,1279.49,1280.33,1278.40,1279.67,4721
20171023,220000,1279.67,1283.10,1279.33,1282.22,6236
20171023,230000,1282.14,1282.54,1281.34,1281.72,1714
20171024,010000,1281.96,1282.19,1281.08,1281.92,1115
20171024,020000,1281.92,1282.76,1281.42,1282.54,2502
20171024,030000,1282.50,1283.49,1282.18,1282.91,3646
20171024,040000,1282.91,1283.27,1280.10,1281.11,5756
20171024,050000,1281.10,1282.75,1280.89,1282.37,2665
20171024,060000,1282.37,1283.23,1282.16,1282.41,3859
20171024,070000,1282.42,1283.00,1282.05,1282.79,2510
20171024,080000,1282.80,1282.99,1280.74,1280.91,3323
20171024,090000,1280.94,1281.75,1280.33,1280.62,5084
20171024,100000,1280.68,1280.70,1278.68,1279.23,6228
20171024,110000,1279.23,1279.84,1277.12,1277.89,4963
20171024,120000,1277.89,1279.38,1277.28,1279.28,4241
20171024,130000,1279.33,1279.33,1277.99,1278.25,3663
20171024,140000,1278.25,1279.37,1276.09,1276.46,5802
20171024,150000,1276.46,1278.26,1275.55,1277.24,7453
20171024,160000,1277.23,1278.03,1275.41,1276.35,7708
20171024,170000,1276.38,1277.89,1273.60,1274.21,8261
20171024,180000,1274.27,1276.36,1273.57,1275.89,7452
20171024,190000,1275.87,1276.54,1275.35,1276.26,4590
20171024,200000,1276.30,1277.36,1275.63,1276.53,4878
20171024,210000,1276.53,1280.56,1276.25,1280.05,5051
20171024,220000,1280.02,1281.18,1275.62,1277.18,9219
20171024,230000,1277.17,1277.58,1276.09,1276.40,2184
20171025,010000,1276.39,1277.27,1276.13,1276.43,1024
20171025,020000,1276.43,1276.79,1275.30,1275.59,2402
20171025,030000,1275.57,1276.49,1274.93,1275.82,4443
20171025,040000,1275.77,1275.99,1274.90,1275.02,4526
20171025,050000,1275.01,1275.29,1273.75,1274.20,3787
20171025,060000,1274.19,1274.39,1271.46,1272.82,3614
20171025,070000,1272.83,1273.32,1272.69,1272.86,2635
20171025,080000,1272.86,1274.33,1272.81,1274.01,6125
20171025,090000,1274.01,1274.25,1272.51,1273.00,5566
20171025,100000,1273.01,1273.87,1272.03,1272.73,5796
20171025,110000,1272.81,1273.71,1271.14,1271.78,6114
20171025,120000,1271.74,1272.75,1271.16,1272.12,6360
20171025,130000,1272.14,1273.55,1271.59,1273.06,3575
20171025,140000,1273.06,1273.98,1272.07,1273.65,4863
20171025,150000,1273.55,1273.74,1270.89,1272.28,8821
20171025,160000,1272.26,1279.16,1272.25,1275.71,7472
20171025,170000,1275.75,1276.98,1272.16,1275.82,11773
20171025,180000,1275.77,1277.33,1275.21,1275.98,9744
20171025,190000,1275.99,1279.90,1275.88,1278.07,7903
20171025,200000,1278.07,1278.37,1275.51,1276.37,7072
20171025,210000,1276.39,1277.99,1275.81,1277.27,3736
20171025,220000,1277.36,1278.33,1277.27,1277.35,1477
20171025,230000,1277.36,1277.45,1276.79,1277.18,852
20171026,010000,1277.03,1279.12,1276.94,1278.83,2152
20171026,020000,1278.84,1279.37,1278.67,1279.14,2697
20171026,030000,1279.13,1279.40,1278.26,1279.08,3363
20171026,040000,1279.07,1280.93,1278.46,1280.16,5828
20171026,050000,1280.16,1280.80,1278.95,1279.26,3651
20171026,060000,1279.26,1280.22,1279.14,1279.58,2783
20171026,070000,1279.56,1280.04,1279.36,1279.77,2037
20171026,080000,1279.76,1282.38,1279.36,1281.21,5356
20171026,090000,1281.22,1281.31,1279.61,1280.15,5779
20171026,100000,1280.15,1280.15,1276.47,1276.87,6584
20171026,110000,1276.88,1278.29,1276.62,1277.81,4560
20171026,120000,1277.81,1277.98,1276.92,1277.72,3148
20171026,130000,1277.74,1279.07,1277.61,1278.05,4402
20171026,140000,1278.07,1278.28,1275.20,1275.58,6708
20171026,150000,1275.62,1277.79,1272.57,1277.79,10711
20171026,160000,1277.88,1279.83,1273.65,1274.05,7134
20171026,170000,1274.07,1275.53,1273.31,1273.68,8735
20171026,180000,1273.68,1274.15,1271.66,1273.52,8013
20171026,190000,1273.54,1273.71,1268.63,1270.25,7744
20171026,200000,1270.24,1270.24,1266.42,1267.33,8666
20171026,210000,1267.33,1268.76,1266.89,1268.44,5853
20171026,220000,1268.43,1268.56,1265.56,1266.76,5976
20171026,230000,1266.82,1267.72,1266.32,1266.80,3015
20171027,010000,1266.97,1267.89,1266.51,1266.60,1843
20171027,020000,1266.60,1267.17,1265.90,1266.98,2473
20171027,030000,1266.97,1267.79,1266.30,1266.74,4049
20171027,040000,1266.75,1267.10,1265.28,1266.90,4210
20171027,050000,1266.90,1267.61,1266.18,1267.44,2802
20171027,060000,1267.39,1268.44,1267.09,1267.88,2115
20171027,070000,1267.84,1268.02,1267.25,1267.45,2218
20171027,080000,1267.44,1267.68,1266.52,1267.26,3515
20171027,090000,1267.23,1267.28,1264.76,1265.74,5557
20171027,100000,1265.75,1267.47,1264.62,1267.23,6486
20171027,110000,1267.27,1268.90,1266.57,1266.86,5614
20171027,120000,1266.88,1267.90,1266.77,1267.70,4693
20171027,130000,1267.60,1268.33,1266.73,1267.15,4314
20171027,140000,1267.12,1267.68,1265.65,1266.29,4218
20171027,150000,1266.31,1267.36,1263.46,1265.26,9150
20171027,160000,1265.27,1268.38,1264.99,1265.74,9097
20171027,170000,1265.73,1272.76,1265.33,1269.24,12365
20171027,180000,1269.25,1271.52,1268.58,1270.69,6468
20171027,190000,1270.70,1271.81,1269.61,1269.86,5179
20171027,200000,1269.80,1271.02,1269.80,1270.65,4410
20171027,210000,1270.65,1273.07,1270.27,1272.49,4486
20171027,220000,1272.48,1273.61,1272.02,1272.72,4135
20171027,230000,1272.79,1273.90,1272.57,1273.71,864
20171030,000000,1272.75,1273.54,1271.87,1272.37,1215
20171030,010000,1272.42,1273.76,1271.82,1272.21,2400
20171030,020000,1272.26,1272.68,1270.49,1271.85,5238
20171030,030000,1271.86,1272.03,1270.75,1271.24,5396
20171030,040000,1271.24,1272.43,1270.65,1270.81,4743
20171030,050000,1270.76,1271.68,1270.65,1271.22,3405
20171030,060000,1271.22,1271.69,1271.05,1271.59,2143
20171030,070000,1271.59,1271.64,1270.97,1271.05,2837
20171030,080000,1271.06,1271.06,1269.25,1269.64,3627
20171030,090000,1269.66,1269.78,1268.80,1269.67,5657
20171030,100000,1269.68,1270.83,1269.10,1270.44,3868
20171030,110000,1270.42,1271.67,1270.32,1270.89,3865
20171030,120000,1270.86,1272.37,1270.79,1271.64,4283
20171030,130000,1271.64,1271.95,1270.47,1270.57,4550
20171030,140000,1270.59,1271.74,1269.61,1270.03,6015
20171030,150000,1270.01,1274.53,1269.78,1273.41,8847
20171030,160000,1273.41,1273.73,1271.67,1273.07,6062
20171030,170000,1273.03,1275.08,1271.79,1274.24,7718
20171030,180000,1274.26,1278.68,1274.15,1277.96,7025
20171030,190000,1277.96,1278.29,1276.05,1276.52,4828
20171030,200000,1276.51,1277.23,1275.11,1275.86,4536
20171030,210000,1275.86,1276.90,1275.23,1275.43,3584
20171030,220000,1275.43,1276.42,1275.43,1276.05,1573
20171031,000000,1276.30,1276.30,1275.28,1275.93,693
20171031,010000,1275.95,1277.32,1275.35,1276.99,2337
20171031,020000,1276.97,1277.31,1275.80,1276.02,4916
20171031,030000,1276.02,1276.21,1274.78,1275.18,4729
20171031,040000,1275.19,1275.99,1275.05,1275.87,3768
20171031,050000,1275.89,1275.89,1274.84,1275.52,3561
20171031,060000,1275.54,1275.60,1274.85,1275.14,2170
20171031,070000,1275.13,1276.71,1275.04,1276.18,3778
20171031,080000,1276.23,1277.96,1276.13,1277.21,3950
20171031,090000,1277.21,1277.21,1275.60,1276.81,4519
20171031,100000,1276.81,1277.42,1275.71,1276.12,4696
20171031,110000,1276.12,1276.22,1274.83,1275.41,4109
20171031,120000,1275.39,1275.53,1272.34,1272.78,5235
20171031,130000,1272.78,1273.56,1272.10,1273.56,4417
20171031,140000,1273.55,1274.30,1271.24,1272.23,7385
20171031,150000,1272.22,1272.68,1270.93,1271.43,5780
20171031,160000,1271.44,1271.44,1267.57,1269.07,7928
20171031,170000,1269.14,1270.80,1269.14,1269.62,6903
20171031,180000,1269.62,1269.83,1268.83,1269.23,5137
20171031,190000,1269.24,1270.50,1268.30,1270.00,5243
20171031,200000,1270.09,1270.99,1269.99,1270.33,4783
20171031,210000,1270.34,1271.91,1269.85,1270.50,4972
20171031,220000,1270.48,1271.15,1270.46,1270.62,1247
20171101,000000,1270.49,1271.03,1270.17,1270.27,628
20171101,010000,1270.28,1270.47,1269.56,1269.80,1854
20171101,020000,1269.80,1270.03,1267.99,1268.11,4562
20171101,030000,1268.11,1269.38,1267.81,1269.18,5508
20171101,040000,1269.18,1269.98,1268.70,1269.59,3422
20171101,050000,1269.63,1270.19,1269.25,1269.94,2234
20171101,060000,1269.98,1270.05,1269.31,1269.31,2196
20171101,070000,1269.37,1273.03,1269.33,1272.16,3708
20171101,080000,1272.16,1276.95,1272.03,1274.71,7200
20171101,090000,1274.74,1276.01,1274.14,1275.51,4778
20171101,100000,1275.51,1276.01,1274.73,1275.36,4706
20171101,110000,1275.36,1280.21,1274.69,1278.92,5815
20171101,120000,1278.92,1280.76,1278.15,1278.70,4366
20171101,130000,1278.70,1279.08,1276.29,1276.49,4772
20171101,140000,1276.49,1277.19,1273.74,1275.01,8599
20171101,150000,1275.01,1275.38,1272.20,1272.96,9401
20171101,160000,1272.96,1279.76,1272.96,1277.36,5226
20171101,170000,1277.37,1278.25,1275.76,1276.60,2256
20171101,180000,1276.65,1277.36,1276.11,1276.69,1979
20171101,190000,1276.60,1277.50,1275.38,1275.63,3267
20171101,200000,1275.68,1278.89,1273.31,1274.25,6014
20171101,210000,1274.21,1276.51,1273.91,1275.12,1567
20171101,220000,1275.11,1276.97,1274.00,1274.29,1030
20171102,000000,1274.36,1275.84,1274.32,1275.47,726
20171102,010000,1275.49,1275.84,1274.90,1275.22,2229
20171102,020000,1275.21,1278.01,1275.03,1277.29,6809
20171102,030000,1277.30,1281.24,1277.01,1280.21,7262
20171102,040000,1280.21,1280.61,1279.18,1279.40,4912
20171102,050000,1279.41,1280.11,1278.72,1279.97,4069
20171102,060000,1279.98,1280.42,1278.95,1279.85,3076
20171102,070000,1279.85,1280.06,1278.07,1278.35,4601
20171102,080000,1278.30,1278.79,1277.21,1278.67,4106
20171102,090000,1278.67,1279.33,1275.98,1277.01,5919
20171102,100000,1277.05,1277.12,1275.23,1275.86,5060
20171102,110000,1275.81,1276.65,1275.46,1276.08,4862
20171102,120000,1276.09,1276.34,1275.32,1275.78,4427
20171102,130000,1275.76,1276.58,1273.22,1274.60,4292
20171102,140000,1274.60,1276.83,1273.45,1276.29,4812
20171102,150000,1276.27,1278.05,1275.56,1277.02,8241
20171102,160000,1277.00,1284.01,1276.97,1279.41,6421
20171102,170000,1279.40,1279.62,1277.83,1278.58,10251
20171102,180000,1278.58,1278.87,1274.80,1276.28,7973
20171102,190000,1276.30,1277.51,1275.86,1276.95,4963
20171102,200000,1276.94,1277.68,1276.04,1277.38,4766
20171102,210000,1277.38,1277.85,1275.52,1276.02,5668
20171102,220000,1276.04,1276.49,1275.34,1275.65,1364
20171103,000000,1276.44,1277.39,1275.87,1277.30,525
20171103,010000,1277.30,1277.63,1276.71,1277.54,1741
20171103,020000,1277.56,1278.46,1277.18,1277.87,2162
20171103,030000,1277.90,1278.58,1276.97,1277.18,764
20171103,040000,1277.28,1277.46,1276.05,1276.47,806
20171103,050000,1276.46,1277.09,1276.32,1276.53,398
20171103,060000,1276.45,1277.16,1276.45,1277.02,271
20171103,070000,1277.06,1277.59,1276.37,1276.81,1126
20171103,080000,1276.81,1277.15,1275.35,1275.36,2996
20171103,090000,1275.34,1275.46,1274.38,1274.79,4630
20171103,100000,1274.80,1275.89,1274.79,1275.62,3457
20171103,110000,1275.61,1275.64,1274.59,1275.11,2980
20171103,120000,1275.11,1275.67,1274.28,1275.19,3055
20171103,130000,1275.19,1275.48,1273.35,1274.25,3662
20171103,140000,1274.27,1279.38,1273.69,1276.46,7302
20171103,150000,1276.46,1278.41,1275.66,1276.91,2729
20171103,160000,1276.77,1276.77,1265.57,1266.35,5053
20171103,170000,1266.32,1268.78,1265.44,1268.46,3340
20171103,180000,1268.44,1268.58,1267.16,1268.34,1710
20171103,190000,1268.35,1269.12,1267.53,1268.04,1226
20171103,200000,1268.04,1268.82,1267.72,1268.68,914
20171103,210000,1268.74,1270.14,1268.73,1269.93,973
20171103,220000,1269.93,1270.49,1269.25,1269.43,644
20171106,010000,1269.18,1270.68,1268.76,1270.38,753
20171106,020000,1270.37,1270.48,1267.79,1268.16,1435
20171106,030000,1268.16,1268.45,1265.88,1268.34,2691
20171106,040000,1268.34,1270.33,1268.25,1269.40,2163
20171106,050000,1269.39,1269.86,1268.68,1269.35,869
20171106,060000,1269.36,1270.54,1268.95,1269.50,1207
20171106,070000,1269.51,1269.97,1268.99,1269.96,924
20171106,080000,1269.97,1270.28,1267.70,1268.66,1403
20171106,090000,1268.56,1269.76,1267.44,1268.90,1623
20171106,100000,1268.91,1271.07,1268.91,1270.80,1643
20171106,110000,1270.79,1271.85,1269.77,1270.37,1345
20171106,120000,1270.38,1272.03,1270.35,1271.84,1215
20171106,130000,1271.83,1272.24,1271.02,1272.09,1487
20171106,140000,1272.14,1273.01,1270.31,1271.12,5444
20171106,150000,1271.20,1271.99,1270.46,1271.56,6263
20171106,160000,1271.56,1272.39,1270.48,1271.77,6689
20171106,170000,1271.75,1274.15,1271.05,1272.86,5375
20171106,180000,1272.85,1279.77,1272.66,1279.01,7720
20171106,190000,1278.94,1282.76,1278.91,1280.80,5479
20171106,200000,1280.78,1281.68,1279.92,1281.46,4944
20171106,210000,1281.47,1281.91,1280.35,1280.54,4530
20171106,220000,1280.52,1281.43,1280.41,1280.78,3194
20171106,230000,1280.78,1281.73,1280.69,1281.59,1096
20171107,010000,1281.51,1281.64,1279.74,1279.87,2081
20171107,020000,1279.87,1280.59,1279.58,1280.29,3917
20171107,030000,1280.29,1280.48,1278.33,1278.72,4728
20171107,040000,1278.76,1279.73,1278.54,1279.71,3570
20171107,050000,1279.70,1280.01,1279.21,1279.49,3275
20171107,060000,1279.45,1279.78,1277.89,1278.64,4589
20171107,070000,1278.64,1279.37,1278.48,1278.72,3219
20171107,080000,1278.72,1279.11,1278.17,1278.64,3598
20171107,090000,1278.67,1279.33,1277.98,1278.75,5614
20171107,100000,1278.73,1279.33,1275.06,1276.49,6296
20171107,110000,1276.42,1276.93,1275.23,1275.96,4414
20171107,120000,1275.98,1277.34,1275.51,1276.89,4871
20171107,130000,1276.85,1277.20,1275.88,1275.98,5081
20171107,140000,1275.97,1277.21,1275.58,1276.93,5202
20171107,150000,1276.93,1278.65,1276.28,1277.90,7006
20171107,160000,1277.90,1279.90,1274.94,1276.35,8941
20171107,170000,1276.36,1277.14,1271.74,1275.69,10074
20171107,180000,1275.65,1275.74,1273.22,1275.30,7296
20171107,190000,1275.30,1276.01,1274.42,1274.81,5301
20171107,200000,1274.80,1276.26,1274.09,1274.77,4460
20171107,210000,1274.78,1276.44,1274.29,1276.24,4161
20171107,220000,1276.25,1277.27,1275.49,1276.09,4309
20171107,230000,1276.10,1276.50,1274.88,1274.92,1300
20171108,010000,1275.35,1278.11,1275.26,1277.48,3566
20171108,020000,1277.44,1277.79,1276.65,1276.69,4029
20171108,030000,1276.74,1277.05,1276.08,1276.73,4827
20171108,040000,1276.77,1277.23,1276.55,1276.84,4010
20171108,050000,1276.84,1277.84,1276.74,1277.47,3723
20171108,060000,1277.46,1279.03,1277.13,1278.51,2751
20171108,070000,1278.61,1278.99,1277.68,1277.78,4024
20171108,080000,1277.78,1277.89,1275.79,1277.10,4744
20171108,090000,1277.13,1278.85,1276.83,1277.51,5275
20171108,100000,1277.51,1279.50,1277.40,1278.68,6591
20171108,110000,1278.73,1279.40,1278.20,1279.10,4218
20171108,120000,1279.07,1282.24,1279.06,1281.14,5920
20171108,130000,1281.14,1281.34,1279.32,1279.36,5308
20171108,140000,1279.39,1281.53,1278.44,1280.62,6187
20171108,150000,1280.62,1281.78,1279.46,1280.40,7342
20171108,160000,1280.40,1285.78,1280.30,1284.89,7907
20171108,170000,1284.90,1285.48,1282.82,1283.52,7556
20171108,180000,1283.57,1287.07,1283.54,1285.53,7946
20171108,190000,1285.53,1286.76,1284.11,1284.43,3551
20171108,200000,1284.39,1284.65,1282.45,1283.03,1733
20171108,210000,1282.99,1283.04,1281.69,1282.01,1035
20171108,220000,1281.92,1282.55,1280.24,1280.64,930
20171108,230000,1280.73,1281.20,1280.51,1281.12,562
20171109,010000,1280.57,1282.20,1280.54,1281.72,712
20171109,020000,1281.72,1282.09,1280.41,1280.63,884
20171109,030000,1280.73,1281.48,1279.79,1281.28,977
20171109,040000,1281.28,1281.59,1280.62,1280.73,1089
20171109,050000,1280.79,1281.50,1280.63,1281.09,1087
20171109,060000,1281.10,1284.09,1281.00,1283.07,1396
20171109,070000,1283.07,1284.90,1283.07,1283.49,2537
20171109,080000,1283.50,1284.05,1282.96,1283.21,1329
20171109,090000,1283.18,1285.03,1282.65,1284.20,1789
20171109,100000,1284.18,1284.55,1282.76,1283.41,1697
20171109,110000,1283.42,1284.32,1283.19,1283.61,1005
20171109,120000,1283.61,1284.30,1283.29,1284.30,873
20171109,130000,1284.26,1288.04,1284.20,1286.87,6417
20171109,140000,1286.86,1287.96,1285.40,1286.70,5034
20171109,150000,1286.72,1287.82,1283.82,1285.44,8657
20171109,160000,1285.40,1285.89,1282.21,1284.36,10105
20171109,170000,1284.36,1284.76,1281.69,1282.14,9491
20171109,180000,1282.23,1286.25,1282.15,1285.36,9505
20171109,190000,1285.36,1287.69,1284.78,1286.71,9831
20171109,200000,1286.69,1287.40,1285.58,1286.38,7170
20171109,210000,1286.39,1287.75,1285.83,1287.69,4751
20171109,220000,1287.67,1288.29,1285.57,1285.98,5297
20171109,230000,1285.96,1286.09,1284.46,1284.73,1475
20171110,010000,1285.25,1286.18,1284.78,1285.87,2092
20171110,020000,1285.90,1286.81,1285.58,1286.70,4550
20171110,030000,1286.69,1286.89,1285.29,1285.53,4466
20171110,040000,1285.54,1286.28,1285.02,1285.24,3858
20171110,050000,1285.24,1285.84,1285.03,1285.64,3122
20171110,060000,1285.63,1285.78,1284.24,1284.56,3210
20171110,070000,1284.55,1284.96,1284.07,1284.60,4211
20171110,080000,1284.66,1285.97,1284.55,1285.61,3894
20171110,090000,1285.61,1285.61,1283.17,1283.65,7336
20171110,100000,1283.65,1284.15,1282.45,1283.47,6160
20171110,110000,1283.47,1285.07,1283.04,1284.68,5883
20171110,120000,1284.68,1284.92,1283.71,1284.49,4110
20171110,130000,1284.50,1284.50,1283.20,1283.65,4218
20171110,140000,1283.67,1285.39,1283.49,1284.86,5736
20171110,150000,1284.87,1285.48,1283.46,1284.44,6732
20171110,160000,1284.48,1285.72,1283.37,1284.10,7970
20171110,170000,1284.14,1285.44,1283.43,1283.51,8385
20171110,180000,1283.62,1284.12,1273.93,1275.63,9648
20171110,190000,1275.60,1276.33,1275.13,1275.91,5009
20171110,200000,1275.91,1275.95,1273.25,1275.23,6081
20171110,210000,1275.23,1275.65,1274.61,1275.04,4110
20171110,220000,1275.01,1276.06,1274.80,1275.55,4009
20171110,230000,1275.55,1276.17,1275.27,1275.39,520
20171113,010000,1274.84,1275.51,1273.76,1275.02,1950
20171113,020000,1275.04,1275.93,1274.62,1275.33,3967
20171113,030000,1275.31,1276.26,1275.12,1276.10,4005
20171113,040000,1276.14,1276.41,1275.76,1276.12,3441
20171113,050000,1276.06,1276.14,1275.35,1275.66,2385
20171113,060000,1275.59,1275.79,1275.24,1275.59,2131
20171113,070000,1275.56,1277.11,1275.55,1276.91,3142
20171113,080000,1276.87,1277.52,1276.49,1276.54,4731
20171113,090000,1276.54,1277.15,1276.20,1276.41,4951
20171113,100000,1276.45,1277.33,1275.85,1276.91,5304
20171113,110000,1276.91,1278.53,1276.73,1277.42,6084
20171113,120000,1277.42,1278.65,1277.22,1278.61,4947
20171113,130000,1278.61,1279.30,1277.90,1278.68,5037
20171113,140000,1278.66,1279.19,1277.78,1277.78,3735
20171113,150000,1277.77,1277.98,1275.99,1277.23,7208
20171113,160000,1277.30,1278.69,1276.94,1277.16,7604
20171113,170000,1277.16,1279.02,1276.83,1278.61,9647
20171113,180000,1278.63,1279.60,1277.71,1277.89,6424
20171113,190000,1277.88,1279.18,1277.69,1278.86,4795
20171113,200000,1278.84,1279.57,1278.26,1278.65,4569
20171113,210000,1278.67,1279.24,1278.29,1278.72,3187
20171113,220000,1278.71,1278.71,1277.26,1277.44,2876
20171113,230000,1277.41,1278.06,1277.41,1278.00,1120
20171114,010000,1278.18,1278.18,1277.36,1277.69,1574
20171114,020000,1277.68,1277.95,1276.99,1277.38,3813
20171114,030000,1277.43,1277.71,1276.50,1276.77,4905
20171114,040000,1276.73,1277.34,1276.25,1276.51,4281
20171114,050000,1276.53,1276.53,1275.31,1276.19,3933
20171114,060000,1276.17,1276.70,1276.00,1276.27,2095
20171114,070000,1276.25,1276.85,1276.04,1276.63,3034
20171114,080000,1276.62,1276.73,1276.11,1276.12,2802
20171114,090000,1276.12,1277.12,1275.90,1276.08,5413
20171114,100000,1276.07,1276.12,1269.86,1272.42,6532
20171114,110000,1272.33,1273.92,1272.13,1273.09,3803
20171114,120000,1273.08,1274.05,1271.96,1271.96,4241
20171114,130000,1271.97,1274.00,1271.96,1272.92,2883
20171114,140000,1272.85,1275.09,1272.80,1274.49,4026
20171114,150000,1274.48,1276.21,1271.30,1271.34,8470
20171114,160000,1271.35,1273.64,1270.85,1272.92,8394
20171114,170000,1272.95,1282.18,1272.95,1278.41,10638
20171114,180000,1278.41,1280.60,1278.01,1278.03,7084
20171114,190000,1278.10,1281.00,1277.99,1280.88,4826
20171114,200000,1280.87,1283.42,1280.87,1282.46,7576
20171114,210000,1282.46,1282.73,1280.84,1281.17,4146
20171114,220000,1281.17,1281.62,1279.91,1280.03,3990
20171114,230000,1280.03,1280.72,1279.54,1279.89,1284
20171115,010000,1280.18,1280.87,1278.77,1280.75,1330
20171115,020000,1280.74,1281.38,1280.09,1280.72,4244
20171115,030000,1280.72,1283.12,1280.60,1281.84,5100
20171115,040000,1281.84,1282.68,1281.46,1281.46,3709
20171115,050000,1281.46,1281.82,1280.81,1281.52,3891
20171115,060000,1281.43,1281.53,1280.72,1280.94,2838
20171115,070000,1280.94,1281.53,1280.29,1280.66,3395
20171115,080000,1280.75,1281.08,1280.29,1280.68,3061
20171115,090000,1280.68,1283.52,1280.49,1282.53,6927
20171115,100000,1282.53,1284.59,1282.34,1283.76,7750
20171115,110000,1283.76,1286.02,1283.28,1284.84,6307
20171115,120000,1284.82,1285.98,1284.16,1285.73,5696
20171115,130000,1285.73,1285.78,1284.57,1285.30,4638
20171115,140000,1285.36,1285.85,1284.67,1284.92,5160
20171115,150000,1284.95,1289.38,1284.27,1287.51,7633
20171115,160000,1287.51,1288.29,1282.41,1283.37,5276
20171115,170000,1283.36,1283.57,1277.59,1278.28,10243
20171115,180000,1278.28,1278.76,1276.62,1277.32,7253
20171115,190000,1277.33,1278.52,1276.81,1277.67,4781
20171115,200000,1277.63,1278.31,1277.01,1278.04,5192
20171115,210000,1278.04,1278.29,1276.78,1277.77,5112
20171115,220000,1277.77,1279.45,1277.53,1278.46,5417
20171115,230000,1278.46,1278.87,1277.92,1277.92,1410
20171116,010000,1277.67,1279.41,1277.63,1279.32,2401
20171116,020000,1279.23,1279.42,1277.41,1278.28,4560
20171116,030000,1278.29,1279.27,1277.79,1278.76,3012
20171116,040000,1278.76,1278.76,1277.56,1278.35,3407
20171116,050000,1278.34,1278.50,1277.87,1278.25,2505
