<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201006,060000,24.299,24.403,24.287,24.345,1294
20201006,070000,24.342,24.342,24.244,24.298,938
20201006,080000,24.301,24.308,24.248,24.285,1102
20201006,090000,24.285,24.340,24.240,24.306,1606
20201006,100000,24.304,24.390,24.196,24.251,3318
20201006,110000,24.248,24.274,24.183,24.246,2439
20201006,120000,24.242,24.332,24.207,24.267,1800
20201006,130000,24.262,24.329,24.223,24.303,2128
20201006,140000,24.305,24.490,24.277,24.440,2723
20201006,150000,24.441,24.458,24.135,24.235,3027
20201006,160000,24.239,24.415,24.001,24.086,6492
20201006,170000,24.088,24.254,23.985,23.985,7030
20201006,180000,23.986,24.093,23.781,23.799,5473
20201006,190000,23.787,23.958,23.724,23.888,4065
20201006,200000,23.887,23.909,23.706,23.811,2958
20201006,210000,23.812,24.000,23.479,23.668,5075
20201006,220000,23.662,23.665,23.228,23.336,9580
20201006,230000,23.333,23.408,22.845,23.035,2439
20201007,010000,23.014,23.253,22.980,23.102,2101
20201007,020000,23.098,23.289,23.092,23.281,1433
20201007,030000,23.288,23.359,23.225,23.283,2156
20201007,040000,23.279,23.433,23.172,23.383,2333
20201007,050000,23.383,23.450,23.359,23.392,2018
20201007,060000,23.392,23.514,23.368,23.454,1559
20201007,070000,23.456,23.484,23.412,23.430,827
20201007,080000,23.435,23.607,23.390,23.546,1946
20201007,090000,23.544,23.688,23.524,23.681,2601
20201007,100000,23.680,23.783,23.639,23.719,4310
20201007,110000,23.721,23.750,23.620,23.622,2292
20201007,120000,23.619,23.645,23.536,23.558,2009
20201007,130000,23.556,23.594,23.496,23.497,1914
20201007,140000,23.496,23.602,23.331,23.583,2832
20201007,150000,23.583,23.815,23.534,23.709,2957
20201007,160000,23.710,23.809,23.462,23.649,6743
20201007,170000,23.650,23.864,23.592,23.849,7072
20201007,180000,23.852,23.968,23.654,23.683,5136
20201007,190000,23.684,23.744,23.512,23.727,3450
20201007,200000,23.727,23.831,23.660,23.726,1830
20201007,210000,23.718,23.810,23.682,23.758,1936
20201007,220000,23.754,23.842,23.722,23.742,1165
20201007,230000,23.744,23.806,23.725,23.793,442
20201008,010000,23.794,23.825,23.760,23.788,543
20201008,020000,23.787,23.798,23.771,23.776,403
20201008,030000,23.773,23.841,23.702,23.803,1211
20201008,040000,23.805,23.893,23.740,23.863,1938
20201008,050000,23.861,23.871,23.782,23.836,1290
20201008,060000,23.833,23.846,23.741,23.790,1035
20201008,070000,23.787,23.800,23.755,23.786,621
20201008,080000,23.786,23.911,23.784,23.885,1173
20201008,090000,23.887,24.021,23.819,24.002,2999
20201008,100000,24.003,24.067,23.941,23.981,3294
20201008,110000,23.981,24.023,23.923,24.004,2499
20201008,120000,24.002,24.033,23.933,23.987,1691
20201008,130000,23.990,24.066,23.951,23.994,1921
20201008,140000,23.999,24.008,23.895,23.965,2167
20201008,150000,23.966,24.150,23.928,24.081,3632
20201008,160000,24.077,24.201,23.905,24.028,5344
20201008,170000,24.032,24.037,23.695,23.875,8471
20201008,180000,23.872,23.970,23.838,23.854,4067
20201008,190000,23.855,23.927,23.709,23.727,2477
20201008,200000,23.729,23.846,23.641,23.817,3323
20201008,210000,23.820,23.877,23.768,23.858,1225
20201008,220000,23.856,23.869,23.813,23.818,1208
20201008,230000,23.810,23.841,23.799,23.807,668
20201009,010000,23.814,23.918,23.811,23.875,672
20201009,020000,23.875,23.892,23.829,23.859,543
20201009,030000,23.852,24.020,23.844,24.020,1369
20201009,040000,24.023,24.218,23.988,24.210,5409
20201009,050000,24.213,24.325,24.164,24.310,3036
20201009,060000,24.310,24.395,24.250,24.279,1629
20201009,070000,24.281,24.300,24.180,24.180,937
20201009,080000,24.180,24.324,24.164,24.213,2546
20201009,090000,24.218,24.223,24.110,24.169,3130
20201009,100000,24.172,24.327,24.162,24.311,2761
20201009,110000,24.312,24.366,24.274,24.299,2779
20201009,120000,24.302,24.304,24.225,24.246,1652
20201009,130000,24.244,24.328,24.186,24.301,1915
20201009,140000,24.301,24.432,24.287,24.332,2529
20201009,150000,24.336,24.564,24.327,24.548,4602
20201009,160000,24.547,24.687,24.450,24.675,6226
20201009,170000,24.672,24.769,24.643,24.703,5473
20201009,180000,24.702,24.764,24.606,24.631,4602
20201009,190000,24.632,24.967,24.625,24.938,3726
20201009,200000,24.946,25.049,24.835,24.962,3269
20201009,210000,24.963,25.074,24.938,25.026,2036
20201009,220000,25.024,25.145,25.004,25.143,1777
20201009,230000,25.142,25.167,25.075,25.120,843
20201012,010000,25.105,25.208,25.018,25.136,1310
20201012,020000,25.143,25.288,25.131,25.190,1620
20201012,030000,25.185,25.187,24.969,25.070,1727
20201012,040000,25.068,25.382,24.845,25.334,5955
20201012,050000,25.335,25.342,25.234,25.300,3289
20201012,060000,25.302,25.425,25.205,25.347,2720
20201012,070000,25.348,25.429,25.309,25.335,1847
20201012,080000,25.334,25.526,25.319,25.512,4283
20201012,090000,25.511,25.547,25.154,25.245,5742
20201012,100000,25.247,25.287,25.112,25.277,3592
20201012,110000,25.274,25.312,25.166,25.172,2883
20201012,120000,25.172,25.186,24.932,25.049,3011
20201012,130000,25.050,25.124,24.999,25.058,1911
20201012,140000,25.057,25.138,24.975,25.101,2685
20201012,150000,25.102,25.271,25.096,25.147,4402
20201012,160000,25.146,25.146,24.864,25.074,7574
20201012,170000,25.075,25.115,24.766,25.046,6431
20201012,180000,25.048,25.078,24.951,25.046,3683
20201012,190000,25.045,25.242,24.996,25.185,3264
20201012,200000,25.186,25.216,25.022,25.069,2443
20201012,210000,25.068,25.155,25.015,25.120,1932
20201012,220000,25.120,25.158,25.056,25.065,1294
20201012,230000,25.065,25.105,25.042,25.080,549
20201013,010000,25.093,25.163,25.090,25.130,586
20201013,020000,25.130,25.181,25.124,25.160,654
20201013,030000,25.154,25.162,24.934,25.036,2810
20201013,040000,25.036,25.077,24.898,24.957,4472
20201013,050000,24.955,24.980,24.583,24.737,6208
20201013,060000,24.737,24.771,24.685,24.730,2206
20201013,070000,24.731,24.816,24.688,24.787,1551
20201013,080000,24.790,24.997,24.770,24.903,3914
20201013,090000,24.898,24.988,24.840,24.906,4444
20201013,100000,24.906,24.925,24.782,24.846,4369
20201013,110000,24.845,25.055,24.837,25.018,3384
20201013,120000,25.019,25.045,24.958,24.968,2601
20201013,130000,24.970,25.031,24.942,24.952,1987
20201013,140000,24.952,24.999,24.877,24.955,3372
20201013,150000,24.953,25.010,24.610,24.674,5285
20201013,160000,24.676,24.676,24.068,24.278,13037
20201013,170000,24.276,24.296,24.005,24.178,8858
20201013,180000,24.177,24.273,24.105,24.171,4736
20201013,190000,24.165,24.166,23.919,23.991,4208
20201013,200000,23.986,24.064,23.923,23.991,3327
20201013,210000,23.991,24.184,23.961,24.144,2928
20201013,220000,24.148,24.201,24.114,24.145,1533
20201013,230000,24.142,24.169,24.078,24.106,800
20201014,010000,24.129,24.207,24.095,24.165,562
20201014,020000,24.167,24.167,24.097,24.151,757
20201014,030000,24.147,24.258,24.055,24.162,1797
20201014,040000,24.157,24.211,23.855,24.036,7486
20201014,050000,24.036,24.218,24.002,24.140,4101
20201014,060000,24.141,24.195,24.102,24.150,1894
20201014,070000,24.150,24.224,24.080,24.117,1453
20201014,080000,24.117,24.152,24.022,24.106,2624
20201014,090000,24.106,24.217,24.058,24.194,3698
20201014,100000,24.196,24.204,24.055,24.145,3575
20201014,110000,24.150,24.266,24.141,24.192,2761
20201014,120000,24.192,24.254,24.100,24.187,2927
20201014,130000,24.190,24.216,24.100,24.165,3246
20201014,140000,24.167,24.279,24.146,24.219,3207
20201014,150000,24.219,24.510,24.209,24.470,4045
20201014,160000,24.469,24.623,24.336,24.608,6978
20201014,170000,24.609,24.612,24.335,24.355,6063
20201014,180000,24.361,24.512,24.215,24.225,4643
20201014,190000,24.223,24.297,24.140,24.265,4858
20201014,200000,24.262,24.343,24.240,24.288,2275
20201014,210000,24.289,24.299,24.170,24.272,1836
20201014,220000,24.271,24.320,24.189,24.194,1534
20201014,230000,24.184,24.263,24.184,24.240,741
20201015,010000,24.238,24.293,24.165,24.193,967
20201015,020000,24.196,24.226,24.119,24.159,973
20201015,030000,24.157,24.204,24.082,24.125,1810
20201015,040000,24.122,24.186,23.992,24.149,4683
20201015,050000,24.152,24.180,23.983,24.014,2567
20201015,060000,24.013,24.107,23.967,24.107,1940
20201015,070000,24.107,24.196,24.080,24.176,1529
20201015,080000,24.174,24.204,24.108,24.137,1830
20201015,090000,24.134,24.174,24.062,24.118,3366
20201015,100000,24.121,24.204,24.001,24.200,3571
20201015,110000,24.195,24.201,23.928,23.999,3909
20201015,120000,23.997,23.997,23.724,23.868,4486
20201015,130000,23.869,23.941,23.617,23.918,4184
20201015,140000,23.912,23.978,23.799,23.814,3358
20201015,150000,23.813,23.854,23.616,23.735,5711
20201015,160000,23.734,24.077,23.556,23.927,10045
20201015,170000,23.925,23.963,23.746,23.912,8198
20201015,180000,23.914,24.209,23.887,24.064,6058
20201015,190000,24.066,24.140,24.030,24.105,3391
20201015,200000,24.103,24.227,24.063,24.158,2625
20201015,210000,24.157,24.234,24.119,24.170,1631
20201015,220000,24.170,24.297,24.160,24.257,1549
20201015,230000,24.259,24.294,24.237,24.273,613
20201016,010000,24.299,24.318,24.236,24.252,499
20201016,020000,24.252,24.307,24.199,24.230,689
20201016,030000,24.230,24.266,24.162,24.266,1425
20201016,040000,24.261,24.393,24.198,24.279,3283
20201016,050000,24.279,24.310,24.189,24.291,1896
20201016,060000,24.296,24.326,24.184,24.246,1449
20201016,070000,24.254,24.254,24.169,24.222,947
20201016,080000,24.224,24.319,24.217,24.276,1635
20201016,090000,24.276,24.286,24.102,24.210,2896
20201016,100000,24.210,24.349,24.179,24.346,4316
20201016,110000,24.350,24.460,24.296,24.384,3837
20201016,120000,24.384,24.414,24.320,24.345,3669
20201016,130000,24.341,24.436,24.310,24.389,3453
20201016,140000,24.385,24.442,24.313,24.372,4021
20201016,150000,24.371,24.496,24.293,24.367,3735
20201016,160000,24.366,24.504,24.272,24.403,7170
20201016,170000,24.403,24.510,24.195,24.319,6774
20201016,180000,24.321,24.350,24.135,24.233,5384
20201016,190000,24.232,24.286,24.196,24.248,2994
20201016,200000,24.246,24.296,24.218,24.233,1606
20201016,210000,24.235,24.258,24.176,24.242,1293
20201016,220000,24.240,24.242,24.101,24.102,1289
20201016,230000,24.108,24.132,24.041,24.107,649
20201019,010000,24.140,24.221,24.106,24.149,911
20201019,020000,24.147,24.195,24.119,24.195,655
20201019,030000,24.195,24.239,24.173,24.225,1186
20201019,040000,24.227,24.308,24.106,24.188,3784
20201019,050000,24.185,24.208,24.098,24.188,2409
20201019,060000,24.190,24.203,24.100,24.163,1655
20201019,070000,24.163,24.227,24.133,24.213,937
20201019,080000,24.209,24.614,24.191,24.548,4366
20201019,090000,24.550,24.727,24.513,24.605,6896
20201019,100000,24.607,24.746,24.575,24.589,4828
20201019,110000,24.592,24.748,24.588,24.700,2625
20201019,120000,24.700,24.814,24.649,24.769,2840
20201019,130000,24.770,24.833,24.727,24.814,2689
20201019,140000,24.813,24.845,24.738,24.772,2769
20201019,150000,24.776,24.963,24.676,24.753,4716
20201019,160000,24.754,24.788,24.580,24.635,7071
20201019,170000,24.631,24.664,24.463,24.611,7043
20201019,180000,24.615,24.669,24.475,24.571,4523
20201019,190000,24.568,24.615,24.541,24.564,2695
20201019,200000,24.563,24.615,24.460,24.488,1995
20201019,210000,24.490,24.515,24.228,24.232,2495
20201019,220000,24.234,24.321,24.191,24.268,3495
20201019,230000,24.274,24.384,24.271,24.364,988
20201020,010000,24.366,24.414,24.308,24.375,587
20201020,020000,24.381,24.427,24.339,24.401,776
20201020,030000,24.401,24.450,24.369,24.435,1161
20201020,040000,24.435,24.546,24.298,24.370,4519
20201020,050000,24.370,24.490,24.304,24.452,3699
20201020,060000,24.451,24.534,24.430,24.479,1869
20201020,070000,24.474,24.516,24.441,24.446,1102
20201020,080000,24.446,24.533,24.390,24.471,2095
20201020,090000,24.476,24.533,24.392,24.438,3143
20201020,100000,24.439,24.462,24.326,24.370,4076
20201020,110000,24.372,24.436,24.336,24.386,2464
20201020,120000,24.388,24.678,24.380,24.625,3310
20201020,130000,24.622,24.658,24.570,24.611,3105
20201020,140000,24.614,24.626,24.477,24.531,2429
20201020,150000,24.530,24.713,24.434,24.668,3364
20201020,160000,24.664,24.686,24.507,24.575,6518
20201020,170000,24.576,24.887,24.506,24.741,6474
20201020,180000,24.741,24.782,24.640,24.753,5488
20201020,190000,24.752,24.790,24.647,24.707,2848
20201020,200000,24.708,24.904,24.708,24.850,2440
20201020,210000,24.851,24.911,24.769,24.773,2608
20201020,220000,24.774,24.829,24.693,24.737,2695
20201020,230000,24.739,24.748,24.589,24.618,850
20201021,010000,24.638,24.761,24.604,24.756,591
20201021,020000,24.751,24.820,24.733,24.751,827
20201021,030000,24.751,24.932,24.721,24.881,2099
20201021,040000,24.884,25.009,24.824,24.934,5205
20201021,050000,24.936,25.103,24.936,24.988,4506
20201021,060000,24.988,25.047,24.972,25.021,2064
20201021,070000,25.019,25.112,25.016,25.080,1714
20201021,080000,25.078,25.095,24.900,24.920,3611
20201021,090000,24.921,25.130,24.884,25.009,4688
20201021,100000,25.007,25.058,24.929,25.051,4525
20201021,110000,25.053,25.153,24.899,24.913,4453
20201021,120000,24.910,25.022,24.893,24.969,3525
20201021,130000,24.969,25.049,24.957,25.011,2603
20201021,140000,25.010,25.019,24.878,24.903,4044
20201021,150000,24.906,25.215,24.906,25.170,5928
20201021,160000,25.169,25.210,25.019,25.192,8452
20201021,170000,25.191,25.270,25.105,25.116,8028
20201021,180000,25.117,25.124,24.887,25.044,7544
20201021,190000,25.046,25.210,25.037,25.082,4581
20201021,200000,25.085,25.137,25.058,25.067,3373
20201021,210000,25.072,25.106,24.992,25.023,2309
20201021,220000,25.024,25.044,24.953,25.011,1862
20201021,230000,25.011,25.035,24.990,25.022,576
20201022,010000,25.031,25.073,24.999,25.015,598
20201022,020000,25.018,25.032,24.846,24.941,1614
20201022,030000,24.942,24.995,24.897,24.972,2085
20201022,040000,24.972,25.017,24.756,24.789,5464
20201022,050000,24.788,24.805,24.626,24.790,4553
20201022,060000,24.791,24.842,24.766,24.774,1922
20201022,070000,24.776,24.783,24.749,24.757,1009
20201022,080000,24.758,24.912,24.754,24.845,2403
20201022,090000,24.845,24.951,24.815,24.944,3844
20201022,100000,24.943,24.969,24.842,24.930,4567
20201022,110000,24.930,24.934,24.777,24.813,3717
20201022,120000,24.813,24.847,24.749,24.818,3795
20201022,130000,24.821,24.909,24.722,24.897,3240
20201022,140000,24.899,24.906,24.798,24.826,2162
20201022,150000,24.827,24.842,24.517,24.669,6380
20201022,160000,24.668,24.806,24.609,24.642,7946
20201022,170000,24.641,24.695,24.356,24.551,9721
20201022,180000,24.549,24.622,24.489,24.518,5181
20201022,190000,24.519,24.587,24.487,24.559,2798
20201022,200000,24.558,24.719,24.546,24.662,2355
20201022,210000,24.667,24.681,24.641,24.664,1481
20201022,220000,24.667,24.710,24.618,24.676,1471
20201022,230000,24.686,24.722,24.651,24.692,538
20201023,010000,24.701,24.754,24.687,24.733,636
20201023,020000,24.733,24.733,24.668,24.677,780
20201023,030000,24.676,24.677,24.553,24.621,2001
20201023,040000,24.621,24.636,24.497,24.604,3716
20201023,050000,24.609,24.671,24.569,24.662,2760
20201023,060000,24.665,24.695,24.590,24.611,1415
20201023,070000,24.614,24.653,24.577,24.644,939
20201023,080000,24.645,24.658,24.542,24.550,1431
20201023,090000,24.555,24.621,24.487,24.596,3530
20201023,100000,24.597,24.739,24.581,24.709,5194
20201023,110000,24.709,24.837,24.687,24.766,4391
20201023,120000,24.766,24.817,24.697,24.711,3011
20201023,130000,24.712,24.769,24.684,24.759,1750
20201023,140000,24.760,24.806,24.724,24.736,3512
20201023,150000,24.738,24.844,24.718,24.749,3282
20201023,160000,24.745,24.812,24.610,24.622,6805
20201023,170000,24.625,24.697,24.430,24.531,6439
20201023,180000,24.532,24.601,24.472,24.550,4436
20201023,190000,24.549,24.554,24.395,24.506,3534
20201023,200000,24.503,24.591,24.501,24.542,2277
20201023,210000,24.541,24.593,24.536,24.542,1239
20201023,220000,24.543,24.628,24.526,24.628,1152
20201023,230000,24.624,24.626,24.574,24.584,525
20201026,000000,24.650,24.653,24.152,24.240,1499
20201026,010000,24.248,24.450,24.235,24.441,1591
20201026,020000,24.443,24.501,24.422,24.472,1881
20201026,030000,24.473,24.544,24.180,24.297,5841
20201026,040000,24.295,24.410,24.259,24.308,3325
20201026,050000,24.308,24.353,24.286,24.303,2066
20201026,060000,24.301,24.338,24.273,24.295,1178
20201026,070000,24.294,24.321,24.077,24.170,4445
20201026,080000,24.170,24.218,24.094,24.167,4093
20201026,090000,24.167,24.270,24.125,24.220,4086
20201026,100000,24.219,24.276,24.128,24.142,4986
20201026,110000,24.141,24.241,24.110,24.232,2742
20201026,120000,24.231,24.330,24.177,24.324,2637
20201026,130000,24.323,24.352,24.277,24.281,2878
20201026,140000,24.278,24.341,24.120,24.200,6756
20201026,150000,24.199,24.416,24.125,24.376,8110
20201026,160000,24.377,24.509,24.334,24.382,6877
20201026,170000,24.380,24.433,24.262,24.394,5858
20201026,180000,24.390,24.438,24.337,24.369,3148
20201026,190000,24.370,24.394,24.197,24.296,2537
20201026,200000,24.295,24.329,24.264,24.299,1848
20201026,210000,24.300,24.324,24.239,24.303,2285
20201026,220000,24.304,24.322,24.227,24.258,769
20201027,000000,24.256,24.290,24.243,24.275,454
20201027,010000,24.275,24.302,24.255,24.267,674
20201027,020000,24.265,24.338,24.250,24.335,1208
20201027,030000,24.340,24.476,24.340,24.391,3536
20201027,040000,24.391,24.573,24.391,24.504,2439
20201027,050000,24.499,24.508,24.439,24.448,1402
20201027,060000,24.451,24.480,24.427,24.468,769
20201027,070000,24.466,24.518,24.433,24.454,2108
20201027,080000,24.456,24.602,24.455,24.540,3521
20201027,090000,24.541,24.541,24.442,24.475,2945
20201027,100000,24.473,24.505,24.295,24.338,4286
20201027,110000,24.335,24.351,24.227,24.302,3034
20201027,120000,24.305,24.354,24.277,24.329,3053
20201027,130000,24.329,24.374,24.275,24.359,3198
20201027,140000,24.357,24.437,24.340,24.417,3561
20201027,150000,24.413,24.445,24.185,24.292,6282
20201027,160000,24.291,24.394,24.261,24.335,5482
20201027,170000,24.334,24.495,24.319,24.443,4733
20201027,180000,24.444,24.476,24.371,24.439,3121
20201027,190000,24.438,24.495,24.430,24.439,1748
20201027,200000,24.440,24.459,24.395,24.410,1227
20201027,210000,24.412,24.432,24.344,24.411,1411
20201027,220000,24.411,24.416,24.334,24.338,838
20201028,000000,24.376,24.387,24.240,24.257,1324
20201028,010000,24.257,24.307,24.252,24.297,665
20201028,020000,24.294,24.367,24.204,24.346,1683
20201028,030000,24.348,24.378,24.270,24.333,2611
20201028,040000,24.328,24.360,24.308,24.321,1288
20201028,050000,24.321,24.344,24.286,24.339,1042
20201028,060000,24.339,24.388,24.334,24.381,740
20201028,070000,24.382,24.443,24.335,24.407,1570
20201028,080000,24.412,24.557,24.394,24.428,4105
20201028,090000,24.428,24.517,24.422,24.433,3099
20201028,100000,24.433,24.457,24.215,24.327,5998
20201028,110000,24.324,24.353,24.202,24.218,5045
20201028,120000,24.217,24.271,24.110,24.142,3674
20201028,130000,24.143,24.159,23.945,23.992,7499
20201028,140000,23.993,24.013,23.509,23.656,11180
20201028,150000,23.647,23.651,23.165,23.302,12175
20201028,160000,23.300,23.312,23.009,23.101,12013
20201028,170000,23.094,23.501,23.030,23.481,8962
20201028,180000,23.480,23.500,23.339,23.357,6100
20201028,190000,23.354,23.435,23.240,23.419,4931
20201028,200000,23.424,23.426,23.315,23.361,3929
20201028,210000,23.362,23.411,23.313,23.384,3563
20201028,220000,23.384,23.403,23.343,23.360,949
20201029,000000,23.373,23.397,23.311,23.380,685
20201029,010000,23.383,23.443,23.342,23.427,1006
20201029,020000,23.427,23.482,23.390,23.413,2119
20201029,030000,23.414,23.422,23.228,23.344,5480
20201029,040000,23.343,23.403,23.308,23.328,2452
20201029,050000,23.329,23.436,23.304,23.428,2203
20201029,060000,23.428,23.485,23.404,23.463,1289
20201029,070000,23.465,23.500,23.375,23.434,2545
20201029,080000,23.432,23.508,23.390,23.394,3484
20201029,090000,23.392,23.400,23.262,23.299,4707
20201029,100000,23.297,23.339,23.078,23.106,7395
20201029,110000,23.111,23.274,23.111,23.173,4598
20201029,120000,23.173,23.266,23.051,23.216,4454
20201029,130000,23.216,23.270,23.020,23.040,6106
20201029,140000,23.041,23.044,22.571,22.769,9463
20201029,150000,22.762,23.275,22.655,23.182,13566
20201029,160000,23.184,23.572,23.098,23.446,12056
20201029,170000,23.445,23.452,23.197,23.228,8291
20201029,180000,23.237,23.436,23.225,23.286,6345
20201029,190000,23.287,23.346,23.238,23.310,3534
20201029,200000,23.306,23.394,23.283,23.308,2669
20201029,210000,23.307,23.403,23.295,23.308,2417
20201029,220000,23.309,23.375,23.197,23.229,1505
20201030,000000,23.253,23.304,23.182,23.238,805
20201030,010000,23.238,23.318,23.225,23.285,1252
20201030,020000,23.283,23.293,23.214,23.245,2112
20201030,030000,23.247,23.479,23.185,23.452,4924
20201030,040000,23.451,23.494,23.404,23.404,2687
20201030,050000,23.406,23.553,23.401,23.504,2214
20201030,060000,23.507,23.526,23.441,23.441,1031
20201030,070000,23.441,23.466,23.180,23.274,6089
20201030,080000,23.269,23.355,23.151,23.268,6394
20201030,090000,23.268,23.304,23.163,23.236,4247
20201030,100000,23.242,23.370,23.222,23.256,6062
20201030,110000,23.256,23.448,23.255,23.386,5393
20201030,120000,23.386,23.432,23.306,23.422,4937
20201030,130000,23.422,23.636,23.397,23.585,4441
20201030,140000,23.589,23.753,23.469,23.665,5843
20201030,150000,23.664,23.805,23.528,23.631,10733
20201030,160000,23.631,23.642,23.407,23.461,8785
20201030,170000,23.460,23.627,23.435,23.509,8185
20201030,180000,23.508,23.673,23.507,23.616,4485
20201030,190000,23.615,23.632,23.513,23.560,2743
20201030,200000,23.564,23.647,23.544,23.611,2439
20201030,210000,23.610,23.655,23.569,23.636,2930
20201030,220000,23.633,23.671,23.601,23.628,523
20201102,010000,23.576,23.625,23.380,23.432,1607
20201102,020000,23.430,23.516,23.414,23.468,2309
20201102,030000,23.463,23.799,23.375,23.728,8109
20201102,040000,23.723,24.009,23.714,23.955,5485
20201102,050000,23.954,24.013,23.882,23.934,3316
20201102,060000,23.932,23.942,23.832,23.841,1840
20201102,070000,23.844,24.009,23.841,23.978,3725
20201102,080000,23.978,23.978,23.831,23.905,4288
20201102,090000,23.905,23.926,23.772,23.888,4327
20201102,100000,23.888,23.896,23.756,23.884,7386
20201102,110000,23.883,24.082,23.874,23.989,6237
20201102,120000,23.992,24.028,23.907,23.959,5715
20201102,130000,23.959,23.990,23.908,23.968,4927
20201102,140000,23.969,24.067,23.938,23.980,6475
20201102,150000,23.983,24.156,23.939,23.978,6060
20201102,160000,23.979,23.988,23.787,23.859,9128
20201102,170000,23.824,23.918,23.734,23.805,6892
20201102,180000,23.804,23.963,23.800,23.947,4595
20201102,190000,23.955,24.062,23.907,24.040,2837
20201102,200000,24.043,24.055,23.893,23.905,2887
20201102,210000,23.904,24.069,23.895,24.057,2196
20201102,220000,24.057,24.103,24.027,24.087,1958
20201102,230000,24.086,24.088,24.043,24.077,591
20201103,010000,24.080,24.089,24.032,24.052,559
20201103,020000,24.051,24.091,23.969,24.019,1378
20201103,030000,24.018,24.159,23.935,24.153,4762
20201103,040000,24.154,24.172,24.041,24.104,3087
20201103,050000,24.104,24.108,23.990,24.038,3481
20201103,060000,24.036,24.052,24.006,24.026,1108
20201103,070000,24.031,24.121,23.966,23.984,2568
20201103,080000,23.983,24.029,23.891,24.004,3331
20201103,090000,24.007,24.013,23.900,23.985,3605
20201103,100000,23.984,24.188,23.949,24.138,6525
20201103,110000,24.139,24.268,24.093,24.220,5910
20201103,120000,24.219,24.229,24.103,24.109,3688
20201103,130000,24.108,24.202,24.105,24.150,4842
20201103,140000,24.150,24.318,24.144,24.229,6521
20201103,150000,24.230,24.377,24.180,24.290,6792
20201103,160000,24.289,24.334,24.084,24.111,7581
20201103,170000,24.110,24.271,24.110,24.211,6945
20201103,180000,24.210,24.245,24.155,24.180,4319
20201103,190000,24.181,24.268,24.168,24.225,2071
20201103,200000,24.226,24.270,24.046,24.062,2337
20201103,210000,24.058,24.150,24.045,24.101,2467
20201103,220000,24.100,24.170,24.061,24.119,2011
20201103,230000,24.117,24.234,24.086,24.219,1050
20201104,010000,24.202,24.452,24.158,24.389,2519
20201104,020000,24.387,24.489,24.036,24.037,5775
20201104,030000,24.042,24.259,23.876,24.110,9044
20201104,040000,24.120,24.163,23.207,23.548,11476
20201104,050000,23.550,23.954,23.533,23.757,8990
20201104,060000,23.756,23.908,23.654,23.773,5897
20201104,070000,23.769,23.904,23.656,23.669,6404
20201104,080000,23.664,23.827,23.573,23.724,7865
20201104,090000,23.719,23.739,23.424,23.595,8898
20201104,100000,23.585,23.686,23.422,23.628,8671
20201104,110000,23.630,23.763,23.610,23.656,7063
20201104,120000,23.657,23.692,23.546,23.629,5236
20201104,130000,23.628,23.986,23.602,23.962,5722
20201104,140000,23.957,24.125,23.902,24.076,8460
20201104,150000,24.074,24.208,24.004,24.041,8614
20201104,160000,24.043,24.131,23.742,23.925,9810
20201104,170000,23.928,24.175,23.910,24.043,7918
20201104,180000,24.042,24.070,23.889,23.957,6530
20201104,190000,23.958,24.003,23.811,23.863,3856
20201104,200000,23.872,23.916,23.792,23.914,2522
20201104,210000,23.915,23.917,23.816,23.903,2113
20201104,220000,23.902,23.924,23.811,23.882,1897
20201104,230000,23.885,23.926,23.855,23.871,708
20201105,010000,23.887,23.948,23.868,23.934,668
20201105,020000,23.932,24.038,23.906,23.943,2250
20201105,030000,23.946,24.152,23.884,24.087,5635
20201105,040000,24.087,24.126,23.967,24.108,3778
20201105,050000,24.110,24.156,24.079,24.106,2748
20201105,060000,24.106,24.160,24.029,24.050,1938
20201105,070000,24.050,24.279,24.007,24.222,4353
20201105,080000,24.228,24.279,24.168,24.241,3680
20201105,090000,24.239,24.393,24.199,24.379,6701
20201105,100000,24.379,24.541,24.281,24.500,9003
20201105,110000,24.498,24.536,24.406,24.498,6732
20201105,120000,24.495,24.570,24.438,24.563,4631
20201105,130000,24.562,24.583,24.393,24.559,5088
20201105,140000,24.559,24.836,24.522,24.814,9364
20201105,150000,24.815,24.949,24.762,24.861,8402
20201105,160000,24.860,24.942,24.650,24.875,9841
20201105,170000,24.877,25.107,24.876,25.013,9493
20201105,180000,25.025,25.100,24.912,25.005,6016
20201105,190000,25.007,25.109,24.945,25.089,3820
20201105,200000,25.097,25.152,25.018,25.040,3800
20201105,210000,25.036,25.250,25.028,25.227,3884
20201105,220000,25.229,25.413,25.213,25.362,3479
20201105,230000,25.366,25.459,25.315,25.343,1425
20201106,010000,25.357,25.409,25.074,25.142,2707
20201106,020000,25.143,25.248,25.051,25.058,3173
20201106,030000,25.058,25.192,24.872,25.180,6739
20201106,040000,25.180,25.379,25.132,25.285,6942
20201106,050000,25.283,25.307,25.122,25.151,4331
20201106,060000,25.151,25.234,25.089,25.131,2654
20201106,070000,25.131,25.283,24.989,25.074,4437
20201106,080000,25.074,25.147,24.950,25.122,4406
20201106,090000,25.124,25.304,25.066,25.263,5280
20201106,100000,25.267,25.479,25.253,25.294,7119
20201106,110000,25.292,25.346,25.172,25.284,4063
20201106,120000,25.282,25.557,25.229,25.504,4488
20201106,130000,25.505,25.814,25.478,25.727,5791
20201106,140000,25.727,25.808,25.539,25.593,6414
