<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20111130,040000,1.33383,1.33412,1.32935,1.32952,12651
20111130,080000,1.32951,1.33034,1.32587,1.32785,17886
20111130,120000,1.32783,1.35302,1.32746,1.34767,23327
20111130,160000,1.34769,1.34826,1.34270,1.34291,18222
20111130,200000,1.34292,1.34480,1.34204,1.34392,9357
20111201,000000,1.34392,1.34679,1.34300,1.34415,11130
20111201,040000,1.34415,1.34720,1.34394,1.34501,12015
20111201,080000,1.34500,1.35038,1.34177,1.34939,20903
20111201,120000,1.34936,1.35200,1.34607,1.34835,19283
20111201,160000,1.34836,1.35124,1.34426,1.34665,18443
20111201,200000,1.34665,1.34751,1.34532,1.34599,7904
20111202,000000,1.34601,1.34868,1.34586,1.34677,6632
20111202,040000,1.34678,1.34709,1.34483,1.34631,7510
20111202,080000,1.34632,1.34915,1.34566,1.34866,15755
20111202,120000,1.34866,1.35449,1.34613,1.34782,18111
20111202,160000,1.34778,1.34821,1.33625,1.33959,18424
20111202,200000,1.33959,1.34101,1.33894,1.33898,6558
20111205,000000,1.34094,1.34239,1.34035,1.34138,6532
20111205,040000,1.34137,1.34233,1.33987,1.34105,6895
20111205,080000,1.34103,1.34596,1.34049,1.34476,18377
20111205,120000,1.34476,1.34848,1.34219,1.34693,18587
20111205,160000,1.34684,1.34851,1.33880,1.34005,18196
20111205,200000,1.34006,1.34070,1.33748,1.33943,13417
20111206,000000,1.33939,1.34005,1.33611,1.33740,9463
20111206,040000,1.33741,1.33844,1.33631,1.33823,10181
20111206,080000,1.33826,1.34160,1.33333,1.34157,20450
20111206,120000,1.34158,1.34271,1.33604,1.33806,18727
20111206,160000,1.33807,1.34068,1.33746,1.33830,18477
20111206,200000,1.33828,1.34192,1.33811,1.34021,9519
20111207,000000,1.34018,1.34253,1.34002,1.34164,9338
20111207,040000,1.34163,1.34455,1.34130,1.34429,7311
20111207,080000,1.34430,1.34530,1.33778,1.33881,18061
20111207,120000,1.33880,1.33964,1.33508,1.33800,20336
20111207,160000,1.33798,1.34262,1.33660,1.34108,17854
20111207,200000,1.34108,1.34270,1.33897,1.34158,9763
20111208,000000,1.34155,1.34155,1.33918,1.33990,8450
20111208,040000,1.33991,1.34109,1.33930,1.34083,8220
20111208,080000,1.34085,1.34290,1.33866,1.33866,17702
20111208,120000,1.33865,1.34569,1.33118,1.33298,21329
20111208,160000,1.33297,1.33406,1.32882,1.33287,18098
20111208,200000,1.33288,1.33734,1.33237,1.33433,10947
20111209,000000,1.33430,1.33710,1.33382,1.33482,9591
20111209,040000,1.33482,1.33482,1.33021,1.33046,11744
20111209,080000,1.33047,1.33786,1.32810,1.33735,18539
20111209,120000,1.33736,1.34327,1.33171,1.33681,19331
20111209,160000,1.33679,1.33896,1.33344,1.33721,16484
20111209,200000,1.33718,1.33868,1.33649,1.33842,6974
20111212,000000,1.33636,1.33759,1.33423,1.33532,8576
20111212,040000,1.33531,1.33564,1.33334,1.33515,7582
20111212,080000,1.33516,1.33527,1.32544,1.32657,18690
20111212,120000,1.32656,1.32762,1.32299,1.32441,19066
20111212,160000,1.32444,1.32454,1.31782,1.31835,17780
20111212,200000,1.31834,1.31918,1.31623,1.31665,9733
20111213,000000,1.31665,1.31907,1.31603,1.31871,10067
20111213,040000,1.31872,1.32047,1.31824,1.31953,9309
20111213,080000,1.31950,1.32139,1.31648,1.31979,17611
20111213,120000,1.31981,1.32356,1.31730,1.31944,17393
20111213,160000,1.31947,1.32012,1.30563,1.30947,18302
20111213,200000,1.30946,1.30988,1.30086,1.30335,14124
20111214,000000,1.30334,1.30430,1.30151,1.30297,9780
20111214,040000,1.30296,1.30528,1.30249,1.30341,9636
20111214,080000,1.30340,1.30635,1.30042,1.30212,19317
20111214,120000,1.30208,1.30284,1.29652,1.29867,21679
20111214,160000,1.29866,1.30083,1.29462,1.29869,20861
20111214,200000,1.29874,1.29896,1.29723,1.29829,10926
20111215,000000,1.29829,1.29929,1.29799,1.29868,7139
20111215,040000,1.29869,1.29989,1.29785,1.29932,9122
20111215,080000,1.29931,1.30374,1.29566,1.30057,21193
20111215,120000,1.30056,1.30489,1.29839,1.30233,19543
20111215,160000,1.30234,1.30333,1.29816,1.30156,16734
20111215,200000,1.30158,1.30237,1.30055,1.30197,8662
20111216,000000,1.30195,1.30433,1.30165,1.30356,8381
20111216,040000,1.30357,1.30426,1.30214,1.30252,8429
20111216,080000,1.30251,1.30429,1.30030,1.30340,16940
20111216,120000,1.30339,1.30834,1.30195,1.30281,17727
20111216,160000,1.30280,1.30484,1.29950,1.30132,17222
20111216,200000,1.30132,1.30429,1.30120,1.30419,7106
20111219,000000,1.30328,1.30399,1.30134,1.30143,7426
20111219,040000,1.30144,1.30167,1.29828,1.30121,10679
20111219,080000,1.30121,1.30337,1.30047,1.30242,14218
20111219,120000,1.30241,1.30430,1.30030,1.30267,13538
20111219,160000,1.30273,1.30295,1.30040,1.30153,12561
20111219,200000,1.30152,1.30189,1.29885,1.29961,7609
20111220,000000,1.29951,1.30149,1.29950,1.29992,7629
20111220,040000,1.29991,1.30172,1.29987,1.30140,5969
20111220,080000,1.30140,1.30893,1.30048,1.30828,16609
20111220,120000,1.30819,1.31314,1.30601,1.31194,15478
20111220,160000,1.31194,1.31250,1.30634,1.30797,13334
20111220,200000,1.30798,1.30853,1.30713,1.30805,5868
20111221,000000,1.30811,1.31267,1.30777,1.31158,9346
20111221,040000,1.31163,1.31275,1.31017,1.31135,7808
20111221,080000,1.31136,1.31956,1.30922,1.31038,18589
20111221,120000,1.31037,1.31165,1.30265,1.30405,21099
20111221,160000,1.30404,1.30828,1.30254,1.30677,17799
20111221,200000,1.30679,1.30747,1.30386,1.30438,8780
20111222,000000,1.30438,1.30468,1.30329,1.30413,7292
20111222,040000,1.30415,1.30687,1.30402,1.30668,8543
20111222,080000,1.30669,1.31183,1.30393,1.30572,18524
20111222,120000,1.30567,1.30795,1.30171,1.30466,17394
20111222,160000,1.30464,1.30698,1.30315,1.30414,15300
20111222,200000,1.30414,1.30537,1.30399,1.30507,6936
20111223,000000,1.30503,1.30785,1.30494,1.30757,6727
20111223,040000,1.30756,1.30946,1.30645,1.30816,7307
20111223,080000,1.30816,1.30922,1.30616,1.30716,16282
20111223,120000,1.30719,1.30832,1.30338,1.30368,15236
20111223,160000,1.30367,1.30564,1.30259,1.30459,10905
20111223,200000,1.30458,1.30536,1.30360,1.30451,4726
20111226,080000,1.30487,1.30742,1.30487,1.30671,6865
20111226,120000,1.30672,1.30813,1.30580,1.30705,5425
20111226,160000,1.30694,1.30780,1.30579,1.30609,4808
20111226,200000,1.30609,1.30732,1.30505,1.30540,4441
20111227,000000,1.30537,1.30670,1.30422,1.30633,7970
20111227,040000,1.30633,1.30767,1.30631,1.30735,6407
20111227,080000,1.30735,1.30824,1.30609,1.30753,10078
20111227,120000,1.30751,1.30788,1.30562,1.30645,12217
20111227,160000,1.30645,1.30774,1.30606,1.30729,8896
20111227,200000,1.30730,1.30749,1.30656,1.30676,5521
20111228,000000,1.30677,1.30753,1.30619,1.30692,6377
20111228,040000,1.30692,1.30707,1.30587,1.30612,6169
20111228,080000,1.30611,1.30791,1.30567,1.30724,14302
20111228,120000,1.30726,1.30745,1.29692,1.29845,13783
20111228,160000,1.29841,1.29968,1.29116,1.29455,17768
20111228,200000,1.29454,1.29535,1.29284,1.29362,8574
20111229,000000,1.29362,1.29420,1.28869,1.29326,9855
20111229,040000,1.29325,1.29367,1.29205,1.29276,10032
20111229,080000,1.29276,1.29427,1.28883,1.29040,17001
20111229,120000,1.29039,1.29162,1.28577,1.29132,16745
20111229,160000,1.29131,1.29585,1.29017,1.29377,15319
20111229,200000,1.29378,1.29641,1.29343,1.29505,6984
20111230,000000,1.29501,1.29558,1.29367,1.29380,8090
20111230,040000,1.29381,1.29506,1.29274,1.29433,8687
20111230,080000,1.29430,1.29477,1.29039,1.29369,16746
20111230,120000,1.29370,1.29830,1.29226,1.29801,16780
20111230,160000,1.29800,1.29981,1.29513,1.29606,13358
20111230,200000,1.29608,1.29658,1.29293,1.29565,7381
20120102,000000,1.29443,1.29525,1.29220,1.29307,3601
20120102,040000,1.29308,1.29464,1.29206,1.29304,4672
20120102,080000,1.29303,1.29681,1.29257,1.29452,11304
20120102,120000,1.29454,1.29512,1.29224,1.29319,9752
20120102,160000,1.29321,1.29413,1.29168,1.29259,6615
20120102,200000,1.29259,1.29354,1.29212,1.29338,4545
20120103,000000,1.29337,1.29882,1.29316,1.29779,8603
20120103,040000,1.29778,1.29933,1.29714,1.29824,8595
20120103,080000,1.29822,1.30427,1.29738,1.30368,19451
20120103,120000,1.30359,1.30586,1.30114,1.30324,19218
20120103,160000,1.30326,1.30762,1.30311,1.30713,17312
20120103,200000,1.30712,1.30728,1.30458,1.30509,9082
20120104,000000,1.30509,1.30554,1.30238,1.30261,7760
20120104,040000,1.30261,1.30430,1.30221,1.30416,8702
20120104,080000,1.30417,1.30719,1.30048,1.30136,18894
20120104,120000,1.30136,1.30174,1.29311,1.29567,20275
20120104,160000,1.29568,1.29581,1.28974,1.29462,15923
20120104,200000,1.29461,1.29482,1.29334,1.29361,8999
20120105,000000,1.29359,1.29400,1.29129,1.29308,9857
20120105,040000,1.29308,1.29322,1.29096,1.29178,10560
20120105,080000,1.29180,1.29434,1.28300,1.28319,21859
20120105,120000,1.28318,1.28471,1.27837,1.28027,21668
20120105,160000,1.28027,1.28144,1.27769,1.27867,18224
20120105,200000,1.27858,1.27969,1.27702,1.27904,10104
20120106,000000,1.27907,1.27971,1.27844,1.27945,7845
20120106,040000,1.27943,1.27983,1.27630,1.27798,9261
20120106,080000,1.27797,1.28121,1.27667,1.27922,18186
20120106,120000,1.27921,1.28059,1.27049,1.27158,20602
20120106,160000,1.27156,1.27312,1.26972,1.27218,16427
20120106,200000,1.27217,1.27306,1.27162,1.27188,5805
20120109,000000,1.26923,1.26966,1.26661,1.26929,9869
20120109,040000,1.26930,1.27281,1.26849,1.27198,8756
20120109,080000,1.27196,1.27848,1.27194,1.27619,19361
20120109,120000,1.27618,1.27733,1.27256,1.27373,19284
20120109,160000,1.27373,1.27518,1.27201,1.27504,16263
20120109,200000,1.27503,1.27766,1.27492,1.27686,8088
20120110,000000,1.27682,1.27803,1.27608,1.27648,8737
20120110,040000,1.27647,1.27958,1.27647,1.27850,9354
20120110,080000,1.27849,1.28088,1.27424,1.27986,18958
20120110,120000,1.27984,1.28174,1.27630,1.27850,17605
20120110,160000,1.27851,1.28014,1.27632,1.27795,14435
20120110,200000,1.27794,1.27921,1.27680,1.27708,7786
20120111,000000,1.27708,1.27744,1.27284,1.27375,8993
20120111,040000,1.27374,1.27592,1.27356,1.27572,8002
20120111,080000,1.27571,1.27893,1.27435,1.27608,18286
20120111,120000,1.27608,1.27608,1.26723,1.26733,21695
20120111,160000,1.26734,1.27074,1.26619,1.27022,18428
20120111,200000,1.27021,1.27105,1.26928,1.27075,8108
20120112,000000,1.27080,1.27272,1.27017,1.27261,8701
20120112,040000,1.27260,1.27262,1.27073,1.27164,7970
20120112,080000,1.27163,1.27630,1.26994,1.27576,20299
20120112,120000,1.27576,1.28205,1.27142,1.28185,20784
20120112,160000,1.28186,1.28442,1.27888,1.28328,17920
20120112,200000,1.28330,1.28337,1.28077,1.28136,8726
20120113,000000,1.28135,1.28230,1.28100,1.28208,7195
20120113,040000,1.28209,1.28778,1.28147,1.28598,11066
20120113,080000,1.28598,1.28736,1.27741,1.27917,21296
20120113,120000,1.27919,1.28044,1.26720,1.26772,21210
20120113,160000,1.26774,1.26950,1.26241,1.26608,19843
20120113,200000,1.26609,1.26874,1.26560,1.26754,9761
20120116,000000,1.26383,1.26575,1.26254,1.26395,9083
20120116,040000,1.26394,1.26559,1.26326,1.26550,9751
20120116,080000,1.26551,1.26809,1.26393,1.26651,18845
20120116,120000,1.26653,1.26816,1.26584,1.26719,15642
20120116,160000,1.26721,1.26873,1.26589,1.26653,12965
20120116,200000,1.26656,1.26681,1.26493,1.26500,5605
20120117,000000,1.26501,1.27338,1.26488,1.27286,10565
20120117,040000,1.27285,1.27361,1.27207,1.27263,11432
20120117,080000,1.27262,1.28005,1.27236,1.27769,21074
20120117,120000,1.27771,1.28080,1.27111,1.27149,20285
20120117,160000,1.27153,1.27527,1.27135,1.27347,16128
20120117,200000,1.27346,1.27453,1.27172,1.27390,7152
20120118,000000,1.27400,1.27810,1.27370,1.27780,6722
20120118,040000,1.27770,1.27890,1.27500,1.27600,14664
20120118,080000,1.27590,1.28450,1.27330,1.28260,38704
20120118,120000,1.28280,1.28460,1.27780,1.28350,34893
20120118,160000,1.28340,1.28640,1.28060,1.28380,28085
20120118,200000,1.28370,1.28690,1.28330,1.28520,13998
20120119,000000,1.28530,1.28710,1.28410,1.28660,15427
20120119,040000,1.28670,1.28790,1.28460,1.28580,15170
20120119,080000,1.28590,1.29080,1.28380,1.28950,31292
20120119,120000,1.28960,1.29270,1.28820,1.28940,30061
20120119,160000,1.28930,1.29460,1.28740,1.29390,19843
20120119,200000,1.29380,1.29720,1.29280,1.29660,5341
20120120,000000,1.29650,1.29700,1.29520,1.29590,4390
20120120,040000,1.29580,1.29800,1.29570,1.29740,4330
20120120,080000,1.29730,1.29850,1.28840,1.29080,8202
20120120,120000,1.29070,1.29330,1.28870,1.29220,7503
20120120,160000,1.29210,1.29500,1.29070,1.29250,8971
20120120,200000,1.29240,1.29290,1.29170,1.29210,2336
20120123,000000,1.28800,1.29080,1.28800,1.28840,10371
20120123,040000,1.28850,1.29050,1.28830,1.29010,6322
20120123,080000,1.29020,1.29800,1.28840,1.29750,22622
20120123,120000,1.29740,1.30340,1.29720,1.30310,28321
20120123,160000,1.30300,1.30520,1.30020,1.30120,20739
20120123,200000,1.30130,1.30370,1.30040,1.30130,6420
20120124,000000,1.30120,1.30280,1.29880,1.29970,5143
20120124,040000,1.29960,1.30300,1.29870,1.30220,5481
20120124,080000,1.30230,1.30630,1.29920,1.29950,15432
20120124,120000,1.29960,1.30270,1.29520,1.29690,14148
20120124,160000,1.29680,1.30270,1.29610,1.30190,18621
20120124,200000,1.30200,1.30390,1.30180,1.30300,12524
20120125,000000,1.30310,1.30460,1.30210,1.30210,14206
20120125,040000,1.30220,1.30350,1.30140,1.30300,10614
20120125,080000,1.30320,1.30520,1.29630,1.29660,29713
20120125,120000,1.29670,1.29810,1.29300,1.29520,31201
20120125,160000,1.29510,1.31030,1.29460,1.30870,33651
20120125,200000,1.30860,1.31220,1.30420,1.30990,24569
20120126,000000,1.31000,1.31120,1.30890,1.31070,12760
20120126,040000,1.31080,1.31340,1.31020,1.31160,12288
20120126,080000,1.31150,1.31750,1.30940,1.31550,30600
20120126,120000,1.31560,1.31760,1.31350,1.31660,27704
20120126,160000,1.31650,1.31840,1.31000,1.31050,27509
20120126,200000,1.31060,1.31130,1.30940,1.31050,11510
20120127,000000,1.31040,1.31110,1.30770,1.31050,1367
20120127,040000,1.31060,1.31180,1.30920,1.31120,1523
20120127,080000,1.31110,1.31600,1.30800,1.31590,1986
20120127,120000,1.31580,1.31600,1.30930,1.31330,2453
20120127,160000,1.31320,1.32200,1.31080,1.32090,3332
20120127,200000,1.32100,1.32184,1.32000,1.32177,3125
20120130,000000,1.32160,1.32210,1.31720,1.31860,8945
20120130,040000,1.31850,1.31970,1.31450,1.31460,8338
20120130,080000,1.31470,1.31680,1.31090,1.31250,17983
20120130,120000,1.31240,1.31320,1.30760,1.31080,17393
20120130,160000,1.31090,1.31390,1.30920,1.31240,15461
20120130,200000,1.31250,1.31460,1.31110,1.31390,9900
20120131,000000,1.31400,1.31930,1.31330,1.31860,11944
20120131,040000,1.31870,1.31990,1.31700,1.31760,12191
20120131,080000,1.31770,1.32130,1.31590,1.32010,21713
20120131,120000,1.32000,1.32070,1.31300,1.31410,20657
20120131,160000,1.31400,1.31410,1.30410,1.30760,21684
20120131,200000,1.30770,1.30920,1.30630,1.30890,9465
20120201,000000,1.30900,1.30910,1.30520,1.30610,11864
20120201,040000,1.30620,1.30770,1.30310,1.30350,9418
20120201,080000,1.30370,1.31520,1.30250,1.31320,32439
20120201,120000,1.31310,1.32030,1.31150,1.31680,29608
20120201,160000,1.31660,1.32170,1.31550,1.31650,28716
20120201,200000,1.31660,1.31730,1.31450,1.31690,15158
20120202,000000,1.31700,1.31970,1.31630,1.31830,14385
20120202,040000,1.31820,1.31940,1.31600,1.31750,13882
20120202,080000,1.31740,1.31920,1.31190,1.31490,34140
20120202,120000,1.31500,1.31510,1.30840,1.31430,31824
20120202,160000,1.31420,1.31870,1.31290,1.31470,24347
20120202,200000,1.31460,1.31510,1.31340,1.31450,12605
20120203,000000,1.31460,1.31460,1.31140,1.31340,13149
20120203,040000,1.31330,1.31560,1.31240,1.31430,6211
20120203,080000,1.31420,1.31830,1.31240,1.31730,12365
20120203,120000,1.31740,1.32050,1.30650,1.31000,14437
20120203,160000,1.30990,1.31520,1.30800,1.31420,11560
20120203,200000,1.31410,1.31670,1.31400,1.31510,2093
20120206,000000,1.31260,1.31320,1.30840,1.30860,12679
20120206,040000,1.30850,1.30960,1.30540,1.30660,13516
20120206,080000,1.30650,1.30990,1.30290,1.30430,30665
20120206,120000,1.30420,1.30810,1.30270,1.30650,27180
20120206,160000,1.30640,1.31420,1.30580,1.31170,25759
20120206,200000,1.31160,1.31400,1.31140,1.31230,10279
20120207,000000,1.31220,1.31280,1.31070,1.31130,11484
20120207,040000,1.31140,1.31370,1.30880,1.31040,18116
20120207,080000,1.31030,1.31670,1.31010,1.31340,28691
20120207,120000,1.31350,1.31970,1.30950,1.31910,32546
20120207,160000,1.31900,1.32690,1.31770,1.32460,29320
20120207,200000,1.32450,1.32670,1.32330,1.32610,13669
20120208,000000,1.32600,1.32660,1.32410,1.32530,8503
20120208,040000,1.32540,1.32860,1.32400,1.32720,9054
20120208,080000,1.32710,1.32880,1.32470,1.32680,16855
20120208,120000,1.32670,1.32850,1.32420,1.32630,15876
20120208,160000,1.32640,1.32820,1.32200,1.32600,16392
20120208,200000,1.32590,1.32660,1.32480,1.32510,7388
20120209,000000,1.32500,1.32660,1.32130,1.32590,14188
20120209,040000,1.32580,1.33120,1.32450,1.33050,14276
20120209,080000,1.33040,1.33060,1.32640,1.32780,21884
20120209,120000,1.32770,1.33210,1.32330,1.33110,26938
20120209,160000,1.33100,1.33150,1.32680,1.32860,21889
20120209,200000,1.32870,1.32960,1.32780,1.32850,8560
20120210,000000,1.32840,1.32900,1.32700,1.32750,9216
20120210,040000,1.32760,1.32770,1.32500,1.32590,8064
20120210,080000,1.32580,1.32840,1.32380,1.32580,16320
20120210,120000,1.32570,1.32610,1.31550,1.31790,21841
20120210,160000,1.31800,1.31940,1.31690,1.31700,10010
20120210,200000,1.31710,1.31820,1.31680,1.31700,474
20120213,000000,1.32390,1.32600,1.32060,1.32320,8739
20120213,040000,1.32330,1.32590,1.32290,1.32410,6392
20120213,080000,1.32420,1.32830,1.32340,1.32670,11530
20120213,120000,1.32660,1.32680,1.32230,1.32300,9559
20120213,160000,1.32290,1.32300,1.31980,1.32020,9995
20120213,200000,1.32030,1.32120,1.31680,1.31730,4300
20120214,000000,1.31740,1.31750,1.31440,1.31590,8432
20120214,040000,1.31580,1.31690,1.31270,1.31470,6898
20120214,080000,1.31480,1.32150,1.31290,1.32020,10677
20120214,120000,1.32010,1.32040,1.31380,1.31580,11160
20120214,160000,1.31590,1.31640,1.30980,1.31130,11399
20120214,200000,1.31120,1.31380,1.30790,1.31270,17845
20120215,000000,1.31280,1.31600,1.31080,1.31580,15794
20120215,040000,1.31590,1.31850,1.31500,1.31700,15038
20120215,080000,1.31690,1.31910,1.31450,1.31560,27899
20120215,120000,1.31550,1.31650,1.30660,1.30890,36591
20120215,160000,1.30900,1.30950,1.30510,1.30800,35639
20120215,200000,1.30790,1.30990,1.30430,1.30590,26586
20120216,000000,1.30600,1.30640,1.30070,1.30230,22650
20120216,040000,1.30240,1.30330,1.29960,1.30050,20457
20120216,080000,1.30040,1.30260,1.29820,1.30000,35618
20120216,120000,1.30020,1.30390,1.29740,1.30310,37510
20120216,160000,1.30300,1.31220,1.30260,1.31020,35641
20120216,200000,1.31010,1.31580,1.31010,1.31300,17817
20120217,000000,1.31310,1.31460,1.31210,1.31320,17414
20120217,040000,1.31330,1.31360,1.31140,1.31150,13091
20120217,080000,1.31160,1.31700,1.31150,1.31450,28952
20120217,120000,1.31460,1.31970,1.31280,1.31720,32511
20120217,160000,1.31710,1.31750,1.31370,1.31470,28110
20120217,200000,1.31460,1.31600,1.31440,1.31580,3615
20120220,000000,1.32030,1.32370,1.32010,1.32080,15525
20120220,040000,1.32070,1.32190,1.32050,1.32100,8775
20120220,080000,1.32090,1.32340,1.31810,1.32340,21094
20120220,120000,1.32330,1.32760,1.32320,1.32420,20232
20120220,160000,1.32430,1.32730,1.32290,1.32440,12897
20120220,200000,1.32450,1.32500,1.32320,1.32320,4622
20120221,000000,1.32330,1.32680,1.31860,1.32460,18481
20120221,040000,1.32470,1.32920,1.32370,1.32820,18761
20120221,080000,1.32810,1.32910,1.32200,1.32290,27321
20120221,120000,1.32300,1.32490,1.31970,1.32220,24712
20120221,160000,1.32230,1.32760,1.32190,1.32440,18729
20120221,200000,1.32430,1.32630,1.32240,1.32310,9134
20120222,000000,1.32320,1.32490,1.32100,1.32140,10426
20120222,040000,1.32150,1.32450,1.32120,1.32390,9334
20120222,080000,1.32400,1.32630,1.32150,1.32330,18591
20120222,120000,1.32320,1.32550,1.32130,1.32260,19297
20120222,160000,1.32270,1.32660,1.32110,1.32520,22694
20120222,200000,1.32510,1.32580,1.32390,1.32480,12867
20120223,000000,1.32470,1.32600,1.32300,1.32590,11721
20120223,040000,1.32580,1.32790,1.32510,1.32770,11498
20120223,080000,1.32780,1.33420,1.32650,1.33090,19091
20120223,120000,1.33080,1.33110,1.32690,1.32820,18398
20120223,160000,1.32830,1.33390,1.32810,1.33330,17444
20120223,200000,1.33340,1.33800,1.33270,1.33740,12710
20120224,000000,1.33720,1.33790,1.33640,1.33660,12033
20120224,040000,1.33650,1.33750,1.33560,1.33700,12112
20120224,080000,1.33690,1.34050,1.33640,1.33870,18410
20120224,120000,1.33880,1.34580,1.33850,1.34520,19081
20120224,160000,1.34460,1.34860,1.34440,1.34640,17555
20120224,200000,1.34630,1.34670,1.34470,1.34580,3898
20120227,000000,1.34600,1.34720,1.34420,1.34490,21332
20120227,040000,1.34500,1.34620,1.34300,1.34420,15855
20120227,080000,1.34410,1.34650,1.33950,1.34020,34593
20120227,120000,1.34030,1.34150,1.33650,1.33830,33769
20120227,160000,1.33840,1.34190,1.33810,1.33900,31095
20120227,200000,1.33890,1.34130,1.33870,1.33940,12835
20120228,000000,1.33930,1.34160,1.33930,1.34080,15251
20120228,040000,1.34090,1.34510,1.34070,1.34410,14618
20120228,080000,1.34420,1.34620,1.34190,1.34460,25606
20120228,120000,1.34450,1.34570,1.34340,1.34370,16387
20120228,160000,1.34360,1.34700,1.33880,1.34520,27155
20120228,200000,1.34510,1.34710,1.34410,1.34580,15283
20120229,000000,1.34570,1.34800,1.34540,1.34730,16446
20120229,040000,1.34740,1.34870,1.34660,1.34680,14307
20120229,080000,1.34670,1.34800,1.34480,1.34610,21524
20120229,120000,1.34600,1.34790,1.34210,1.34400,28147
20120229,160000,1.34410,1.34690,1.33440,1.33530,38271
20120229,200000,1.33540,1.33620,1.33140,1.33240,15407
20120301,000000,1.33230,1.33470,1.33170,1.33380,12951
20120301,040000,1.33370,1.33570,1.33310,1.33460,9603
20120301,080000,1.33440,1.33520,1.33040,1.33390,18921
20120301,120000,1.33389,1.33477,1.32816,1.32912,21652
20120301,160000,1.32912,1.33364,1.32898,1.33155,23329
20120301,200000,1.33155,1.33204,1.33008,1.33111,12069
20120302,000000,1.33110,1.33319,1.33080,1.33205,10020
20120302,040000,1.33205,1.33256,1.32930,1.32953,9636
20120302,080000,1.32952,1.33068,1.32393,1.32492,20120
20120302,120000,1.32499,1.32638,1.32048,1.32192,20190
20120302,160000,1.32192,1.32258,1.31863,1.32083,22292
20120302,200000,1.32079,1.32105,1.31904,1.32034,9425
20120305,000000,1.31913,1.32128,1.31819,1.32126,9850
20120305,040000,1.32123,1.32126,1.31838,1.31950,12217
20120305,080000,1.31949,1.32099,1.31594,1.31849,21426
20120305,120000,1.31850,1.32336,1.31785,1.32265,19986
20120305,160000,1.32265,1.32404,1.32005,1.32265,21222
20120305,200000,1.32265,1.32299,1.32116,1.32169,9370
20120306,000000,1.32161,1.32260,1.32095,1.32189,9990
20120306,040000,1.32189,1.32213,1.31871,1.32017,12381
20120306,080000,1.32017,1.32080,1.31656,1.31807,20167
20120306,120000,1.31807,1.31830,1.31251,1.31331,21585
20120306,160000,1.31333,1.31336,1.31025,1.31148,22642
20120306,200000,1.31147,1.31253,1.31038,1.31116,11266
20120307,000000,1.31113,1.31460,1.31087,1.31386,13174
20120307,040000,1.31386,1.31501,1.31325,1.31448,10286
20120307,080000,1.31449,1.31522,1.31209,1.31426,19858
20120307,120000,1.31426,1.31631,1.31122,1.31297,20429
20120307,160000,1.31298,1.31631,1.30955,1.31424,22384
20120307,200000,1.31425,1.31537,1.31312,1.31486,10230
20120308,000000,1.31484,1.31526,1.31345,1.31373,9260
20120308,040000,1.31374,1.31792,1.31370,1.31762,10522
20120308,080000,1.31762,1.32265,1.31649,1.32131,20000
20120308,120000,1.32129,1.32725,1.32075,1.32452,22156
20120308,160000,1.32455,1.32777,1.32240,1.32616,21551
20120308,200000,1.32617,1.32902,1.32516,1.32734,12147
20120309,000000,1.32729,1.32765,1.32565,1.32617,9044
20120309,040000,1.32616,1.32713,1.32527,1.32548,8867
20120309,080000,1.32548,1.32588,1.32115,1.32177,20999
20120309,120000,1.32178,1.32312,1.31326,1.31440,20123
20120309,160000,1.31439,1.31444,1.30959,1.31163,23809
20120309,200000,1.31163,1.31194,1.31002,1.31139,8623
20120312,000000,1.31105,1.31239,1.30843,1.30931,9936
20120312,040000,1.30929,1.31015,1.30780,1.30824,9531
20120312,080000,1.30823,1.31347,1.30814,1.31233,19022
20120312,120000,1.31230,1.31283,1.31011,1.31201,19270
20120312,160000,1.31202,1.31555,1.31031,1.31476,19234
20120312,200000,1.31476,1.31575,1.31440,1.31460,7040
20120313,000000,1.31477,1.31716,1.31474,1.31587,8488
20120313,040000,1.31590,1.31902,1.31469,1.31576,12785
20120313,080000,1.31574,1.31746,1.31269,1.31403,16976
20120313,120000,1.31407,1.31511,1.30512,1.30636,21841
20120313,160000,1.30638,1.31217,1.30621,1.31083,19380
20120313,200000,1.31086,1.31196,1.30561,1.30796,15548
20120314,000000,1.30797,1.30889,1.30605,1.30606,9222
20120314,040000,1.30606,1.30774,1.30339,1.30383,9553
20120314,080000,1.30381,1.30736,1.30296,1.30572,20071
20120314,120000,1.30571,1.30897,1.30409,1.30602,21413
20120314,160000,1.30600,1.30630,1.30101,1.30165,22073
20120314,200000,1.30166,1.30348,1.30145,1.30289,8658
20120315,000000,1.30288,1.30327,1.30032,1.30169,11037
20120315,040000,1.30168,1.30381,1.30146,1.30227,10095
20120315,080000,1.30227,1.30675,1.30158,1.30544,20786
20120315,120000,1.30544,1.30684,1.30372,1.30429,21390
20120315,160000,1.30430,1.31190,1.30429,1.30985,22375
20120315,200000,1.30986,1.31049,1.30767,1.30776,8355
20120316,000000,1.30777,1.30885,1.30666,1.30740,8004
20120316,040000,1.30738,1.30994,1.30724,1.30801,9140
20120316,080000,1.30805,1.30945,1.30512,1.30544,16221
20120316,120000,1.30547,1.31677,1.30480,1.31628,23242
20120316,160000,1.31627,1.31862,1.31590,1.31673,17248
